Event Number,City,Event Name,Latitude,Longitude,Popularity,Start Date,Start Time,Venue
292,"Salt Lake City, UT, US","Garth Brooks with Trisha Yearwood at Vivint Smart Home Arena (October 31, 2015)",40.7677204,-111.9011271,0.066267,2015-10-31,19:00:00,Vivint Smart Home Arena
293,"Valley Center, CA, US","Garth Brooks with Trisha Yearwood at Valley View Casino & Hotel (November 5, 2015)",33.2191286,-116.9733209,0.066254,2015-11-05,19:30:00,Valley View Casino & Hotel
294,"San Diego, CA, US","Garth Brooks with Trisha Yearwood at Valley View Casino Center (November 6, 2015)",32.7550767,-117.2117942,0.066252,2015-11-06,17:30:00,Valley View Casino Center
295,"San Diego, CA, US","Garth Brooks with Trisha Yearwood at Valley View Casino Center (November 7, 2015)",32.7550767,-117.2117942,0.066255,2015-11-07,22:15:00,Valley View Casino Center
296,"Valley Center, CA, US","Garth Brooks with Trisha Yearwood at Valley View Casino & Hotel (November 8, 2015)",33.2191286,-116.9733209,0.066251,2015-11-08,19:30:00,Valley View Casino & Hotel
297,"San Jose, CA, US","Garth Brooks and Trisha Yearwood at SAP Center at San Jose (November 13, 2015)",37.3325116,-121.9011855,0.065776,2015-11-13,19:00:00,SAP Center at San Jose
298,"San Jose, CA, US","Garth Brooks and Trisha Yearwood at SAP Center at San Jose (November 14, 2015)",37.3325116,-121.9011855,0.065776,2015-11-14,19:00:00,SAP Center at San Jose
299,"San Jose, CA, US","Garth Brooks and Trisha Yearwood at SAP Center at San Jose (November 15, 2015)",37.3325116,-121.9011855,0.065776,2015-11-15,19:30:00,SAP Center at San Jose
300,"Wichita, KS, US","Garth Brooks with Trisha Yearwood at Intrust Bank Arena (December 3, 2015)",37.6826661,-97.3321472,0.065878,2015-12-03,19:30:00,Intrust Bank Arena
301,"Wichita, KS, US","Garth Brooks with Trisha Yearwood at Intrust Bank Arena (December 4, 2015)",37.6826661,-97.3321472,0.065866,2015-12-04,07:00:00,Intrust Bank Arena
302,"Wichita, KS, US","Garth Brooks with Trisha Yearwood at Intrust Bank Arena (December 5, 2015)",37.6826661,-97.3321472,0.06586,2015-12-05,22:30:00,Intrust Bank Arena
303,"Wichita, KS, US","Garth Brooks with Trisha Yearwood at Intrust Bank Arena (December 6, 2015)",37.6826661,-97.3321472,0.065845,2015-12-06,15:00:00,Intrust Bank Arena
304,"Sunrise, FL, US","Garth Brooks and Trisha Yearwood at BB&T Center (January 14, 2016)",26.155362,-80.33023,0.065369,2016-01-14,19:30:00,BB&T Center
305,"Sunrise, FL, US","Garth Brooks and Trisha Yearwood at BB&T Center (January 15, 2016)",26.155362,-80.33023,0.065362,2016-01-15,19:00:00,BB&T Center
306,"Sunrise, FL, US","Garth Brooks and Trisha Yearwood at BB&T Center (January 16, 2016)",26.155362,-80.33023,0.065348,2016-01-16,19:00:00,BB&T Center
307,"Baltimore, MD, US","Garth Brooks and Trisha Yearwood at Royal Farms Arena (January 22, 2016)",39.2884951,-76.6186943,0.065264,2016-01-22,19:00:00,Royal Farms Arena
308,"Baltimore, MD, US","Garth Brooks and Trisha Yearwood at Royal Farms Arena (January 23, 2016)",39.2884951,-76.6186943,0.065253,2016-01-23,19:00:00,Royal Farms Arena
309,"Baltimore, MD, US","Garth Brooks and Trisha Yearwood at Royal Farms Arena (January 23, 2016)",39.2884951,-76.6186943,0.065253,2016-01-23,22:30:00,Royal Farms Arena
310,"Baltimore, MD, US","Garth Brooks and Trisha Yearwood at Royal Farms Arena (January 24, 2016)",39.2884951,-76.6186943,0.065238,2016-01-24,15:00:00,Royal Farms Arena
311,"Baltimore, MD, US","Garth Brooks and Trisha Yearwood at Royal Farms Arena (January 24, 2016)",39.2884951,-76.6186943,0.065238,2016-01-24,19:30:00,Royal Farms Arena
312,"Baltimore, MD, US","Garth Brooks and Trisha Yearwood at Royal Farms Arena (January 26, 2016)",39.2884951,-76.6186943,0.06518,2016-01-26,19:30:00,Royal Farms Arena
313,"Baltimore, MD, US","Garth Brooks and Trisha Yearwood at Royal Farms Arena (January 27, 2016)",39.2884951,-76.6186943,0.065158,2016-01-27,19:30:00,Royal Farms Arena
314,"Baltimore, MD, US","Garth Brooks and Trisha Yearwood at Royal Farms Arena (January 28, 2016)",39.2884951,-76.6186943,0.065137,2016-01-28,19:30:00,Royal Farms Arena
315,"Baltimore, MD, US","Garth Brooks and Trisha Yearwood at Royal Farms Arena (January 29, 2016)",39.2884951,-76.6186943,0.065124,2016-01-29,19:00:00,Royal Farms Arena
316,"Baltimore, MD, US","Garth Brooks and Trisha Yearwood at Royal Farms Arena (January 29, 2016)",39.2884951,-76.6186943,0.065124,2016-01-29,22:30:00,Royal Farms Arena
317,"Baltimore, MD, US","Garth Brooks and Trisha Yearwood at Royal Farms Arena (January 30, 2016)",39.2884951,-76.6186943,0.065101,2016-01-30,19:00:00,Royal Farms Arena
318,"Baltimore, MD, US","Garth Brooks and Trisha Yearwood at Royal Farms Arena (January 30, 2016)",39.2884951,-76.6186943,0.065101,2016-01-30,22:30:00,Royal Farms Arena
319,"Baltimore, MD, US","Garth Brooks and Trisha Yearwood at Royal Farms Arena (January 31, 2016)",39.2884951,-76.6186943,0.065079,2016-01-31,15:00:00,Royal Farms Arena
320,"Baltimore, MD, US","Garth Brooks and Trisha Yearwood at Royal Farms Arena (January 31, 2016)",39.2884951,-76.6186943,0.065079,2016-01-31,19:00:00,Royal Farms Arena
321,"North Charleston, SC, US","Garth Brooks and Trisha Yearwood at North Charleston Coliseum & Performing Arts Center (February 12, 2016)",32.8674796,-80.021241,0.064869,2016-02-12,19:00:00,North Charleston Coliseum & Performing Arts Center
322,"North Charleston, SC, US","Garth Brooks and Trisha Yearwood at North Charleston Coliseum & Performing Arts Center (February 13, 2016)",32.8674796,-80.021241,0.064852,2016-02-13,19:00:00,North Charleston Coliseum & Performing Arts Center
323,"North Charleston, SC, US","Garth Brooks and Trisha Yearwood at North Charleston Coliseum & Performing Arts Center (February 13, 2016)",32.8674796,-80.021241,0.064852,2016-02-13,22:30:00,North Charleston Coliseum & Performing Arts Center
324,"North Charleston, SC, US","Garth Brooks and Trisha Yearwood at North Charleston Coliseum & Performing Arts Center (February 14, 2016)",32.8674796,-80.021241,0.064841,2016-02-14,19:30:00,North Charleston Coliseum & Performing Arts Center
325,"Worcester, MA, US","Garth Brooks and Trisha Yearwood at DCU Center (February 26, 2016)",42.2660513,-71.7985725,0.064642,2016-02-26,19:00:00,DCU Center
326,"Worcester, MA, US","Garth Brooks and Trisha Yearwood at DCU Center (February 27, 2016)",42.2660513,-71.7985725,0.064619,2016-02-27,19:00:00,DCU Center
327,"Worcester, MA, US","Garth Brooks and Trisha Yearwood at DCU Center (February 28, 2016)",42.2660513,-71.7985725,0.064603,2016-02-28,19:30:00,DCU Center
328,"Raleigh, NC, US","Garth Brooks with Trisha Yearwood at PNC Arena (March 11, 2016)",35.803475,-78.721933,0.063237,2016-03-11,None,PNC Arena
329,"Raleigh, NC, US","Garth Brooks and Trisha Yearwood at PNC Arena (March 12, 2016)",35.803475,-78.721933,0.064417,2016-03-12,19:00:00,PNC Arena
330,"Raleigh, NC, US","Garth Brooks and Trisha Yearwood at PNC Arena (March 13, 2016)",35.803475,-78.721933,0.064406,2016-03-13,19:30:00,PNC Arena
331,"Louisville, KY, US","Garth Brooks and Trisha Yearwood at KFC Yum! Center (April 8, 2016)",38.2566416,-85.7539205,0.063976,2016-04-08,19:00:00,KFC Yum! Center
332,"Louisville, KY, US","Garth Brooks and Trisha Yearwood at KFC Yum! Center (April 8, 2016)",38.2566416,-85.7539205,0.063976,2016-04-08,22:30:00,KFC Yum! Center
333,"Louisville, KY, US","Garth Brooks and Trisha Yearwood at KFC Yum! Center (April 9, 2016)",38.2566416,-85.7539205,0.06397,2016-04-09,19:00:00,KFC Yum! Center
334,"Louisville, KY, US","Garth Brooks and Trisha Yearwood at KFC Yum! Center (April 9, 2016)",38.2566416,-85.7539205,0.06397,2016-04-09,22:30:00,KFC Yum! Center
335,"Columbus, OH, US","Garth Brooks and Trisha Yearwood at Value City Arena, Schottenstein Center (April 15, 2016)",40.0080079,-83.0249081,0.063896,2016-04-15,19:00:00,"Value City Arena, Schottenstein Center"
336,"Columbus, OH, US","Garth Brooks and Trisha Yearwood at Value City Arena, Schottenstein Center (April 16, 2016)",40.0080079,-83.0249081,0.063881,2016-04-16,20:30:00,"Value City Arena, Schottenstein Center"
337,"Columbus, OH, US","Garth Brooks and Trisha Yearwood at Value City Arena, Schottenstein Center (April 17, 2016)",40.0080079,-83.0249081,0.063858,2016-04-17,19:30:00,"Value City Arena, Schottenstein Center"
338,"Columbus, OH, US","Garth Brooks and Trisha Yearwood at Value City Arena, Schottenstein Center (April 22, 2016)",40.0080079,-83.0249081,0.063788,2016-04-22,19:00:00,"Value City Arena, Schottenstein Center"
339,"Columbus, OH, US","Garth Brooks and Trisha Yearwood at Value City Arena, Schottenstein Center (April 23, 2016)",40.0080079,-83.0249081,0.063773,2016-04-23,19:00:00,"Value City Arena, Schottenstein Center"
340,"Columbus, OH, US","Garth Brooks and Trisha Yearwood at Value City Arena, Schottenstein Center (April 24, 2016)",40.0080079,-83.0249081,0.063759,2016-04-24,19:30:00,"Value City Arena, Schottenstein Center"
341,"Des Moines, IA, US","Garth Brooks with Trisha Yearwood at Wells Fargo Arena (April 29, 2016)",41.592634,-93.620982,0.06369,2016-04-29,None,Wells Fargo Arena
342,"Des Moines, IA, US","Garth Brooks with Trisha Yearwood at Wells Fargo Arena (April 30, 2016)",41.592634,-93.620982,0.063676,2016-04-30,None,Wells Fargo Arena
343,"Des Moines, IA, US","Garth Brooks with Trisha Yearwood at Wells Fargo Arena (May 1, 2016)",41.592634,-93.620982,0.063668,2016-05-01,None,Wells Fargo Arena
344,"Des Moines, IA, US","Garth Brooks with Trisha Yearwood at Wells Fargo Arena (May 3, 2016)",41.592634,-93.620982,0.063639,2016-05-03,None,Wells Fargo Arena
345,"Fargo, ND, US","Garth Brooks with Trisha Yearwood at Fargodome (May 5, 2016)",46.902928,-96.801762,0.063599,2016-05-05,None,Fargodome
346,"Fargo, ND, US","Garth Brooks with Trisha Yearwood at Fargodome (May 6, 2016)",46.902928,-96.801762,0.063571,2016-05-06,None,Fargodome
347,"Fargo, ND, US","Garth Brooks with Trisha Yearwood at Fargodome (May 7, 2016)",46.902928,-96.801762,0.063556,2016-05-07,None,Fargodome
348,"Fargo, ND, US","Garth Brooks with Trisha Yearwood at Fargodome (May 8, 2016)",46.902928,-96.801762,0.063536,2016-05-08,None,Fargodome
349,"Las Vegas, NV, US","Garth Brooks and Trisha Yearwood at T-Mobile Arena (June 24, 2016)",36.103518,-115.173592,0.062753,2016-06-24,05:30:00,T-Mobile Arena
350,"Las Vegas, NV, US","Garth Brooks and Trisha Yearwood at T-Mobile Arena (June 25, 2016)",36.103518,-115.173592,0.062738,2016-06-25,05:30:00,T-Mobile Arena
351,"Las Vegas, NV, US","Garth Brooks and Trisha Yearwood at T-Mobile Arena (July 2, 2016)",36.103518,-115.173592,0.062597,2016-07-02,05:30:00,T-Mobile Arena
352,"Las Vegas, NV, US","Garth Brooks with Trisha Yearwood at T-Mobile Arena (July 3, 2016)",36.103518,-115.173592,0.06258,2016-07-03,None,T-Mobile Arena
353,"Las Vegas, NV, US","Garth Brooks and Trisha Yearwood at T-Mobile Arena (July 4, 2016)",36.103518,-115.173592,0.062557,2016-07-04,03:30:00,T-Mobile Arena
354,"Bronx, NY, US","Garth Brooks and Trisha Yearwood at Yankee Stadium (July 8, 2016)",40.8296504,-73.9294799,0.062474,2016-07-08,20:30:00,Yankee Stadium
355,"Bronx, NY, US","Garth Brooks and Trisha Yearwood at Yankee Stadium (July 9, 2016)",40.8296504,-73.9294799,0.062462,2016-07-09,20:30:00,Yankee Stadium
356,"San Antonio, TX, US","Garth Brooks and Trisha Yearwood at AT&T Center (July 22, 2016)",29.4270165,-98.4373167,0.062282,2016-07-22,19:00:00,AT&T Center
357,"San Antonio, TX, US","Garth Brooks and Trisha Yearwood at AT&T Center (July 23, 2016)",29.4270165,-98.4373167,0.062271,2016-07-23,19:00:00,AT&T Center
358,"San Antonio, TX, US","Garth Brooks and Trisha Yearwood at AT&T Center (July 23, 2016)",29.4270165,-98.4373167,0.062271,2016-07-23,22:30:00,AT&T Center
359,"San Antonio, TX, US","Garth Brooks and Trisha Yearwood at AT&T Center (July 24, 2016)",29.4270165,-98.4373167,0.062262,2016-07-24,19:30:00,AT&T Center
360,"Bossier City, LA, US","Garth Brooks and Trisha Yearwood at CenturyLink Center (July 29, 2016)",32.468896,-93.670497,0.062205,2016-07-29,19:00:00,CenturyLink Center
361,"Bossier City, LA, US","Garth Brooks and Trisha Yearwood at CenturyLink Center (July 30, 2016)",32.468896,-93.670497,0.062189,2016-07-30,19:00:00,CenturyLink Center
362,"Bossier City, LA, US","Garth Brooks and Trisha Yearwood at CenturyLink Center (July 30, 2016)",32.468896,-93.670497,0.062189,2016-07-30,22:30:00,CenturyLink Center
363,"Anaheim, CA, US","Garth Brooks and Trisha Yearwood at Honda Center (September 16, 2016)",33.807723,-117.876522,0.061231,2016-09-16,19:00:00,Honda Center
364,"Anaheim, CA, US","Garth Brooks and Trisha Yearwood at Honda Center (September 17, 2016)",33.807723,-117.876522,0.061216,2016-09-17,19:00:00,Honda Center
365,"Anaheim, CA, US","Garth Brooks and Trisha Yearwood at Honda Center (September 18, 2016)",33.807723,-117.876522,0.061183,2016-09-18,19:30:00,Honda Center
366,"Fresno, CA, US","Garth Brooks and Trisha Yearwood at Save Mart Center (September 23, 2016)",36.8086546,-119.7394542,0.061062,2016-09-23,19:00:00,Save Mart Center
367,"Fresno, CA, US","Garth Brooks and Trisha Yearwood at Save Mart Center (September 24, 2016)",36.8086546,-119.7394542,0.061039,2016-09-24,19:00:00,Save Mart Center
368,"Fresno, CA, US","Garth Brooks and Trisha Yearwood at Save Mart Center (September 24, 2016)",36.8086546,-119.7394542,0.061039,2016-09-24,22:30:00,Save Mart Center
369,"Fresno, CA, US","Garth Brooks and Trisha Yearwood at Save Mart Center (September 25, 2016)",36.8086546,-119.7394542,0.061021,2016-09-25,19:30:00,Save Mart Center
370,"Orlando, FL, US","Garth Brooks and Trisha Yearwood at Amway Center (October 6, 2016)",28.548781,-81.386912,0.060754,2016-10-06,19:30:00,Amway Center
371,"Orlando, FL, US","Garth Brooks and Trisha Yearwood at Amway Center (October 7, 2016)",28.548781,-81.386912,0.060726,2016-10-07,19:00:00,Amway Center
372,"Orlando, FL, US","Garth Brooks and Trisha Yearwood at Amway Center (October 8, 2016)",28.548781,-81.386912,0.060702,2016-10-08,19:00:00,Amway Center
373,"Orlando, FL, US","Garth Brooks and Trisha Yearwood at Amway Center (October 8, 2016)",28.548781,-81.386912,0.060702,2016-10-08,15:00:00,Amway Center
374,"Orlando, FL, US","Garth Brooks and Trisha Yearwood at Amway Center (October 9, 2016)",28.548781,-81.386912,0.060677,2016-10-09,19:30:00,Amway Center
375,"Orlando, FL, US","Garth Brooks and Trisha Yearwood at Amway Center (October 9, 2016)",28.548781,-81.386912,0.060677,2016-10-09,15:00:00,Amway Center
376,"Charleston, WV, US","Garth Brooks and Trisha Yearwood at Charleston Civic Center (October 21, 2016)",38.3556897,-81.6409451,0.060358,2016-10-21,19:00:00,Charleston Civic Center
377,"Charleston, WV, US","Garth Brooks and Trisha Yearwood at Charleston Civic Center (October 22, 2016)",38.3556897,-81.6409451,0.060338,2016-10-22,19:00:00,Charleston Civic Center
378,"Charleston, WV, US","Garth Brooks and Trisha Yearwood at Charleston Civic Center (October 22, 2016)",38.3556897,-81.6409451,0.060338,2016-10-22,22:30:00,Charleston Civic Center
379,"Charleston, WV, US","Garth Brooks and Trisha Yearwood with Eric Paslay, Karyn Rochelle, and 1 more… at Charleston Civic Center (October 23, 2016)",38.3556897,-81.6409451,0.052964,2016-10-23,19:30:00,Charleston Civic Center
380,"Richmond, VA, US","Garth Brooks and Trisha Yearwood at Richmond Coliseum (November 11, 2016)",37.5446732,-77.4344705,0.059907,2016-11-11,19:00:00,Richmond Coliseum
381,"Richmond, VA, US","Garth Brooks and Trisha Yearwood at Richmond Coliseum (November 12, 2016)",37.5446732,-77.4344705,0.05989,2016-11-12,19:00:00,Richmond Coliseum
382,"Richmond, VA, US","Garth Brooks and Trisha Yearwood at Richmond Coliseum (November 13, 2016)",37.5446732,-77.4344705,0.059864,2016-11-13,15:00:00,Richmond Coliseum
383,"Richmond, VA, US","Garth Brooks and Trisha Yearwood at Richmond Coliseum (November 13, 2016)",37.5446732,-77.4344705,0.059864,2016-11-13,19:30:00,Richmond Coliseum
384,"Greenville, SC, US","Garth Brooks and Trisha Yearwood at Bon Secours Wellness Arena (November 18, 2016)",34.8528071,-82.3916281,0.059767,2016-11-18,19:00:00,Bon Secours Wellness Arena
385,"Greenville, SC, US","Garth Brooks and Trisha Yearwood at Bon Secours Wellness Arena (November 19, 2016)",34.8528071,-82.3916281,0.059742,2016-11-19,19:00:00,Bon Secours Wellness Arena
386,"Greenville, SC, US","Garth Brooks and Trisha Yearwood at Bon Secours Wellness Arena (November 20, 2016)",34.8528071,-82.3916281,0.059709,2016-11-20,19:00:00,Bon Secours Wellness Arena
387,"Honolulu, HI, US","Garth Brooks and Trisha Yearwood at Neal S. Blaisdell Center (December 8, 2016)",21.2990819,-157.8516131,0.059262,2016-12-08,20:00:00,Neal S. Blaisdell Center
388,"Honolulu, HI, US","Garth Brooks and Trisha Yearwood at Neal S. Blaisdell Center (December 9, 2016)",21.2990819,-157.8516131,0.059235,2016-12-09,20:00:00,Neal S. Blaisdell Center
389,"Honolulu, HI, US","Garth Brooks and Trisha Yearwood at Neal S. Blaisdell Center (December 10, 2016)",21.2990819,-157.8516131,0.059211,2016-12-10,18:30:00,Neal S. Blaisdell Center
390,"Honolulu, HI, US","Garth Brooks and Trisha Yearwood at Neal S. Blaisdell Center (December 10, 2016)",21.2990819,-157.8516131,0.059211,2016-12-10,22:00:00,Neal S. Blaisdell Center
391,"Cincinnati, OH, US","Garth Brooks and Trisha Yearwood at US Bank Arena (January 21, 2017)",39.097929,-84.504088,0.05846,2017-01-21,19:00:00,US Bank Arena
392,"Cincinnati, OH, US","Garth Brooks and Trisha Yearwood at US Bank Arena (January 22, 2017)",39.097929,-84.504088,0.058439,2017-01-22,19:00:00,US Bank Arena
393,"Cincinnati, OH, US","Garth Brooks and Trisha Yearwood at US Bank Arena (January 27, 2017)",39.097929,-84.504088,0.058315,2017-01-27,19:00:00,US Bank Arena
394,"Cincinnati, OH, US","Garth Brooks and Trisha Yearwood at US Bank Arena (January 28, 2017)",39.097929,-84.504088,0.058304,2017-01-28,19:00:00,US Bank Arena
395,"Cincinnati, OH, US","Garth Brooks and Trisha Yearwood at US Bank Arena (January 29, 2017)",39.097929,-84.504088,0.058287,2017-01-29,19:00:00,US Bank Arena
396,"Memphis, TN, US","Garth Brooks and Trisha Yearwood at FedEx Forum (February 2, 2017)",35.1395093,-90.0517042,0.058212,2017-02-02,19:30:00,FedEx Forum
397,"Memphis, TN, US","Garth Brooks and Trisha Yearwood at FedEx Forum (February 3, 2017)",35.1395093,-90.0517042,0.058188,2017-02-03,19:00:00,FedEx Forum
398,"Memphis, TN, US","Garth Brooks and Trisha Yearwood at FedEx Forum (February 4, 2017)",35.1395093,-90.0517042,0.058167,2017-02-04,19:30:00,FedEx Forum
399,"Albany, NY, US","Garth Brooks and Trisha Yearwood at Times Union Center (March 10, 2017)",42.64834,-73.753957,0.057523,2017-03-10,19:00:00,Times Union Center
400,"Albany, NY, US","Garth Brooks and Trisha Yearwood at Times Union Center (March 11, 2017)",42.64834,-73.753957,0.057509,2017-03-11,19:00:00,Times Union Center
401,"Albany, NY, US","Garth Brooks and Trisha Yearwood at Times Union Center (March 12, 2017)",42.64834,-73.753957,0.057496,2017-03-12,19:00:00,Times Union Center
402,"Austin, TX, US","Garth Brooks at Sxsw Outdoor Stage at Ladybird Lake (March 18, 2017)",30.262517,-97.7515831,0.057408,2017-03-18,11:00:00,Sxsw Outdoor Stage at Ladybird Lake
403,"Las Cruces, NM, US","Garth Brooks and Trisha Yearwood at Pan American Center (April 7, 2017)",32.2860216,-106.7432778,0.057139,2017-04-07,19:00:00,Pan American Center
404,"Las Cruces, NM, US","Garth Brooks and Trisha Yearwood at Pan American Center (April 8, 2017)",32.2860216,-106.7432778,0.057134,2017-04-08,19:00:00,Pan American Center
405,"Las Cruces, NM, US","Garth Brooks and Trisha Yearwood at Pan American Center (April 9, 2017)",32.2860216,-106.7432778,0.057123,2017-04-09,15:00:00,Pan American Center
406,"Las Cruces, NM, US","Garth Brooks and Trisha Yearwood at Pan American Center (April 9, 2017)",32.2860216,-106.7432778,0.057123,2017-04-09,19:00:00,Pan American Center
407,"Champaign, IL, US","Garth Brooks with Trisha Yearwood at Unknown venue (April 28, 2017)",40.1164204,-88.2433829,0.056849,2017-04-28,19:00:00,Unknown venue
408,"Champaign, IL, US","Garth Brooks with Trisha Yearwood at Unknown venue (April 29, 2017)",40.1164204,-88.2433829,0.056838,2017-04-29,15:00:00,Unknown venue
409,"Champaign, IL, US","Garth Brooks with Trisha Yearwood at Unknown venue (April 29, 2017)",40.1164204,-88.2433829,0.056838,2017-04-29,19:30:00,Unknown venue
410,"Champaign, IL, US","Garth Brooks with Trisha Yearwood at Unknown venue (April 30, 2017)",40.1164204,-88.2433829,0.056834,2017-04-30,19:30:00,Unknown venue
411,"Kansas City, MO, US","Garth Brooks with Trisha Yearwood at Sprint Center (May 5, 2017)",39.0971547,-94.5810277,0.056761,2017-05-05,None,Sprint Center
412,"Kansas City, MO, US","Garth Brooks with Trisha Yearwood at Sprint Center (May 6, 2017)",39.0971547,-94.5810277,0.05675,2017-05-06,None,Sprint Center
413,"Kansas City, MO, US","Garth Brooks with Trisha Yearwood at Sprint Center (May 7, 2017)",39.0971547,-94.5810277,0.05674,2017-05-07,None,Sprint Center
414,"Kansas City, MO, US","Garth Brooks with Trisha Yearwood at Sprint Center (May 12, 2017)",39.0971547,-94.5810277,0.056669,2017-05-12,None,Sprint Center
415,"Kansas City, MO, US","Garth Brooks with Trisha Yearwood at Sprint Center (May 13, 2017)",39.0971547,-94.5810277,0.056656,2017-05-13,None,Sprint Center
416,"Lafayette, LA, US","Garth Brooks and Trisha Yearwood at Cajundome (June 23, 2017)",30.218448,-92.03887,0.056146,2017-06-23,19:00:00,Cajundome
417,"Lafayette, LA, US","Garth Brooks and Trisha Yearwood at Cajundome (June 24, 2017)",30.218448,-92.03887,0.056137,2017-06-24,19:30:00,Cajundome
418,"Lafayette, LA, US","Garth Brooks and Trisha Yearwood at Cajundome (June 25, 2017)",30.218448,-92.03887,0.056126,2017-06-25,19:30:00,Cajundome
419,"Lafayette, LA, US","Garth Brooks and Trisha Yearwood at Cajundome (June 30, 2017)",30.218448,-92.03887,0.056052,2017-06-30,19:00:00,Cajundome
420,"Lafayette, LA, US","Garth Brooks and Trisha Yearwood at Cajundome (July 1, 2017)",30.218448,-92.03887,0.056041,2017-07-01,19:30:00,Cajundome
421,"Oklahoma City, OK, US","Garth Brooks and Trisha Yearwood at Chesapeake Energy Arena (July 14, 2017)",35.463391,-97.514594,0.055873,2017-07-14,19:00:00,Chesapeake Energy Arena
422,"Oklahoma City, OK, US","Garth Brooks and Trisha Yearwood at Chesapeake Energy Arena (July 14, 2017)",35.463391,-97.514594,0.055873,2017-07-14,22:30:00,Chesapeake Energy Arena
423,"Oklahoma City, OK, US","Garth Brooks and Trisha Yearwood at Chesapeake Energy Arena (July 15, 2017)",35.463391,-97.514594,0.055866,2017-07-15,19:30:00,Chesapeake Energy Arena
424,"Oklahoma City, OK, US","Garth Brooks and Trisha Yearwood at Chesapeake Energy Arena (July 15, 2017)",35.463391,-97.514594,0.055866,2017-07-15,15:00:00,Chesapeake Energy Arena
425,"Inglewood, CA, US","Garth Brooks and Trisha Yearwood at The Forum (July 21, 2017)",33.9582047,-118.3405316,0.055799,2017-07-21,19:00:00,The Forum
426,"Inglewood, CA, US","Garth Brooks and Trisha Yearwood at The Forum (July 22, 2017)",33.9582047,-118.3405316,0.055789,2017-07-22,19:30:00,The Forum
427,"Paso Robles, CA, US","Trisha Yearwood and Garth Brooks at California Mid-State Fairgrounds (July 27, 2017)",35.6382601,-120.6874827,0.055723,2017-07-27,19:30:00,California Mid-State Fairgrounds
428,"Paso Robles, CA, US","Garth Brooks and Trisha Yearwood at California Mid-State Fairgrounds (July 27, 2017)",35.6382601,-120.6874827,0.055723,2017-07-27,22:30:00,California Mid-State Fairgrounds
429,"Inglewood, CA, US","Garth Brooks and Trisha Yearwood at The Forum (July 28, 2017)",33.9582047,-118.3405316,0.055708,2017-07-28,19:00:00,The Forum
430,"Inglewood, CA, US","Garth Brooks and Trisha Yearwood at The Forum (July 29, 2017)",33.9582047,-118.3405316,0.055694,2017-07-29,19:30:00,The Forum
431,"Sioux Falls, SD, US","Trisha Yearwood and Garth Brooks at Denny Sanford Premier Center (September 15, 2017)",43.5612074,-96.7508066,0.054676,2017-09-15,19:00:00,Denny Sanford Premier Center
432,"Sioux Falls, SD, US","Trisha Yearwood and Garth Brooks at Denny Sanford Premier Center (September 16, 2017)",43.5612074,-96.7508066,0.054663,2017-09-16,19:30:00,Denny Sanford Premier Center
433,"Sioux Falls, SD, US","Trisha Yearwood and Garth Brooks at Denny Sanford Premier Center (September 16, 2017)",43.5612074,-96.7508066,0.054663,2017-09-16,15:00:00,Denny Sanford Premier Center
434,"Sioux Falls, SD, US","Trisha Yearwood and Garth Brooks at Denny Sanford Premier Center (September 17, 2017)",43.5612074,-96.7508066,0.054643,2017-09-17,19:30:00,Denny Sanford Premier Center
435,"Nashville, TN, US","Kris Kristofferson, Garth Brooks, Trisha Yearwood, Trace Adkins, and 3 more… at Ryman Auditorium (September 20, 2017)",36.1611688,-86.7786881,0.058022,2017-09-20,19:30:00,Ryman Auditorium
436,"Sioux Falls, SD, US","Trisha Yearwood and Garth Brooks at Denny Sanford Premier Center (September 22, 2017)",43.5612074,-96.7508066,0.054556,2017-09-22,19:00:00,Denny Sanford Premier Center
437,"Sioux Falls, SD, US","Trisha Yearwood and Garth Brooks at Denny Sanford Premier Center (September 23, 2017)",43.5612074,-96.7508066,0.054541,2017-09-23,19:30:00,Denny Sanford Premier Center
438,"Sioux Falls, SD, US","Garth Brooks and Trisha Yearwood at Denny Sanford Premier Center (September 23, 2017)",43.5612074,-96.7508066,0.054541,2017-09-23,15:00:00,Denny Sanford Premier Center
439,"Sioux Falls, SD, US","Trisha Yearwood and Garth Brooks at Denny Sanford Premier Center (September 24, 2017)",43.5612074,-96.7508066,0.054521,2017-09-24,19:30:00,Denny Sanford Premier Center
440,"Sioux Falls, SD, US","Trisha Yearwood and Garth Brooks at Denny Sanford Premier Center (September 24, 2017)",43.5612074,-96.7508066,0.054521,2017-09-24,15:00:00,Denny Sanford Premier Center
441,"Indianapolis, IN, US","Trisha Yearwood and Garth Brooks at Bankers Life Fieldhouse (October 5, 2017)",39.7640468,-86.1554765,0.054271,2017-10-05,19:30:00,Bankers Life Fieldhouse
442,"Indianapolis, IN, US","Trisha Yearwood and Garth Brooks at Bankers Life Fieldhouse (October 6, 2017)",39.7640468,-86.1554765,0.054257,2017-10-06,19:00:00,Bankers Life Fieldhouse
443,"Indianapolis, IN, US","Garth Brooks and Trisha Yearwood at Bankers Life Fieldhouse (October 7, 2017)",39.7640468,-86.1554765,0.054249,2017-10-07,19:30:00,Bankers Life Fieldhouse
444,"Indianapolis, IN, US","Trisha Yearwood and Garth Brooks at Bankers Life Fieldhouse (October 7, 2017)",39.7640468,-86.1554765,0.054249,2017-10-07,15:00:00,Bankers Life Fieldhouse
