Event Number,City,Event Name,Latitude,Longitude,Popularity,Start Date,Start Time,Venue
159,"Greenwood Village, CO, US","Drake with Waka Flocka Flame, 2 Chainz, French Montana, and 1 more… at Fiddler's Green Amphitheatre (May 13, 2012)",39.6008082,-104.8944165,0.63765,2012-05-13,18:00:00,Fiddler's Green Amphitheatre
160,"Albuquerque, NM, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at Hard Rock Pavilion (May 14, 2012)",34.9379864,-106.6623463,0.63765,2012-05-14,18:00:00,Hard Rock Pavilion
161,"Dallas, TX, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 2 more… at Gexa Energy Pavilion (May 16, 2012)",32.7740979,-96.7568521,0.63765,2012-05-16,19:00:00,Gexa Energy Pavilion
162,"Houston, TX, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at Toyota Center (May 17, 2012)",29.7519787,-95.3621823,0.63765,2012-05-17,18:00:00,Toyota Center
163,"Charlotte, NC, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at Verizon Wireless Amphitheatre (May 19, 2012)",35.327362,-80.7106699,0.63765,2012-05-19,18:00:00,Verizon Wireless Amphitheatre
164,"Atlanta, GA, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at Cellairis Amphitheatre at Lakewood (May 20, 2012)",33.7042695,-84.396095,0.786576,2012-05-20,18:00:00,Cellairis Amphitheatre at Lakewood
165,"Raleigh, NC, US","J. Cole with Waka Flocka Flame, Drake, and French Montana at Time Warner Cable Music Pavilion at Walnut Creek (May 22, 2012)",35.7493881,-78.5763028,0.63765,2012-05-22,19:00:00,Time Warner Cable Music Pavilion at Walnut Creek
166,"Virginia Beach, VA, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at Veterans United Home Loans Amphitheater (May 23, 2012)",36.7686679,-76.1019623,0.679371,2012-05-23,18:00:00,Veterans United Home Loans Amphitheater
167,"Washington, DC, US","Drake with J. Cole and Waka Flocka Flame at Verizon Center (May 25, 2012)",38.8975641,-77.0210577,0.63765,2012-05-25,18:00:00,Verizon Center
168,"Burgettstown, PA, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at Keybank Pavilion (May 26, 2012)",40.4197818,-80.4342124,0.739983,2012-05-26,19:00:00,Keybank Pavilion
169,"Cuyahoga Falls, OH, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at Blossom Music Center (May 28, 2012)",41.1913469,-81.5607834,0.63765,2012-05-28,19:00:00,Blossom Music Center
170,"Clarkston, MI, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at DTE Energy Music Theatre (May 30, 2012)",42.7510124,-83.380305,0.63765,2012-05-30,19:30:00,DTE Energy Music Theatre
171,"Noblesville, IN, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at Ruoff Mortgage Music Center (June 1, 2012)",40.0049812,-85.9309888,0.812565,2012-06-01,19:30:00,Ruoff Mortgage Music Center
172,"Tinley Park, IL, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at Hollywood Casino Amphitheatre (June 2, 2012)",41.5426102,-87.7711529,0.681726,2012-06-02,19:00:00,Hollywood Casino Amphitheatre
173,"East Rutherford, NJ, US",Hot 97 Summer Jam 2012,40.8142092,-74.0736902,0.509326,2012-06-03,18:30:00,MetLife Stadium
174,"Memphis, TN, US","Drake and J. Cole with Waka Flocka Flame, 2 Chainz, and 1 more… at FedEx Forum (June 5, 2012)",35.1395093,-90.0517042,0.63765,2012-06-05,19:00:00,FedEx Forum
175,"Cincinnati, OH, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at Riverbend Music Center (June 6, 2012)",39.052082,-84.416862,0.63765,2012-06-06,19:00:00,Riverbend Music Center
176,"Darien Center, NY, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at Darien Lake Performing Arts Center (June 8, 2012)",42.9131989,-78.3894454,0.63765,2012-06-08,19:00:00,Darien Lake Performing Arts Center
177,"Camden, NJ, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at BB&T Pavilion (June 9, 2012)",40.0177386,-75.0004321,0.670097,2012-06-09,19:30:00,BB&T Pavilion
178,"Oakland, CA, US","Rick Ross with J. Cole, Big Sean, Wiz Khalifa, and 4 more… at Oracle Arena (June 10, 2012)",37.7515541,-122.2015715,0.553532,2012-06-10,19:30:00,Oracle Arena
179,"Hartford, CT, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at Xfinity Theatre (June 11, 2012)",41.7801718,-72.6693191,0.63765,2012-06-11,19:00:00,Xfinity Theatre
180,"Holmdel, NJ, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at PNC Bank Arts Center (June 12, 2012)",39.9830657,-74.2135086,0.63765,2012-06-12,19:00:00,PNC Bank Arts Center
181,"Saratoga Springs, NY, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at Saratoga Performing Arts Center (SPAC) (June 14, 2012)",43.0553703,-73.8055707,0.771124,2012-06-14,19:00:00,Saratoga Performing Arts Center (SPAC)
182,"Wantagh, NY, US","Drake with J. Cole, Waka Flocka Flame, 2 Chainz, and 1 more… at Northwell Health at Jones Beach Theater (June 16, 2012)",40.6011406,-73.502518,0.77662,2012-06-16,19:00:00,Northwell Health at Jones Beach Theater
183,"Mansfield, MA, US","Drake with J. Cole, Waka Flocka Flame, French Montana, and 4 more… at Xfinity Center (June 17, 2012)",41.9944318,-71.2106493,0.63765,2012-06-17,20:00:00,Xfinity Center
184,"Virginia Beach, VA, US","Drake with Waka Flocka Flame, 2 Chainz, French Montana, and 1 more… at Veterans United Home Loans Amphitheater (June 19, 2012)",36.7686679,-76.1019623,0.679371,2012-06-19,19:00:00,Veterans United Home Loans Amphitheater
185,"Raleigh, NC, US","Drake with Waka Flocka Flame and J. Cole at Time Warner Cable Music Pavilion at Walnut Creek (June 20, 2012)",35.7493881,-78.5763028,0.63765,2012-06-20,19:00:00,Time Warner Cable Music Pavilion at Walnut Creek
186,"Anaheim, CA, US","Powerhouse and Snoop Dogg with Tyga, T.I., and 5 more… at Honda Center (June 23, 2012)",33.807723,-117.876522,0.392428,2012-06-23,19:00:00,Honda Center
187,"Chicago, IL, US",Lollapalooza 2012,41.88279,-87.61892,0.704043,2012-08-03,23:59:20,Grant Park
188,"San Bernardino, CA, US",Rock the Bells 2012,34.0897285,-117.2940634,0.566334,2012-08-18,09:00:00,NOS Events Center
189,"New York, NY, US","Fabolous with Kelly Rowland, Big Sean, and J. Cole at Governor's Island (August 21, 2012)",40.6907971,-74.016453,0.219607,2012-08-21,None,Governor's Island
190,"Mountain View, CA, US",Rock the Bells 2012,37.42332,-122.07803,0.583965,2012-08-25,23:59:20,Shoreline Amphitheatre
191,"Washington, DC, US","J. Cole with Labor Day Kick at The Park at 14th (August 30, 2012)",38.9019218,-77.0322748,0.345581,2012-08-30,17:00:00,The Park at 14th
192,"Holmdel, NJ, US",Rock the Bells 2012,39.98307,-74.21351,0.411815,2012-09-01,23:59:20,PNC Bank Arts Center
193,"Nashville, TN, US","J. Cole with Childish Gambino and Commodore Quake at Memorial Gymnasium, Vanderbilt University (October 26, 2012)",36.1448738,-86.8067804,0.218373,2012-10-26,20:00:00,"Memorial Gymnasium, Vanderbilt University"
194,"Boston, MA, US","Trey Songz with J. Cole, Big Sean, Meek Mill, and 2 more… at TD Garden (November 1, 2012)",42.3661881,-71.0621482,0.30095,2012-11-01,19:00:00,TD Garden
195,"Las Vegas, NV, US","Skrillex with Alvin Risk and J. Cole at Daylight Beach Club (May 26, 2013)",36.090754,-115.1766701,0.416761,2013-05-26,None,Daylight Beach Club
196,"New York, NY, US","Elliott Wilson with J. Cole and Elliot Wilson at Highline Ballroom (May 28, 2013)",40.7430022,-74.0059194,0.198233,2013-05-28,23:55:00,Highline Ballroom
197,"Hartford, CT, US","Kendrick Lamar with J. Cole, Ace Hood, Drop City Yacht Club, and 3 more… at XL Center (May 31, 2013)",41.7780919,-72.6802608,0.331954,2013-05-31,19:00:00,XL Center
198,"Greenwood Village, CO, US","Trey Songz with Macklemore & Ryan Lewis, J. Cole, 2 Chainz, and 3 more… at Fiddler's Green Amphitheatre (June 7, 2013)",39.6008082,-104.8944165,0.324374,2013-06-07,17:30:00,Fiddler's Green Amphitheatre
199,"Oakland, CA, US","Kendrick Lamar with J. Cole, 2 Chainz, Wale, and 2 more… at Oracle Arena (June 9, 2013)",37.7515541,-122.2015715,0.302821,2013-06-09,19:00:00,Oracle Arena
200,"Virginia Beach, VA, US",Z104 Shagg Fest 2013,36.7686679,-76.1019623,0.281651,2013-06-15,15:00:00,Veterans United Home Loans Amphitheater
201,"Dallas, TX, US","Ace Hood, Juicy J, Yo Gotti, J. Cole, and 8 more… at Kay Bailey Hutchison Convention Center (June 16, 2013)",32.7741388,-96.8013565,0.253308,2013-06-16,12:00:00,Kay Bailey Hutchison Convention Center
202,"Los Angeles, CA, US",BET Experience 2013,34.042984,-118.2668182,0.6876,2013-06-28,18:30:00,Staples Center
203,"Philadelphia, PA, US",Fourth of July Jam 2013,39.9602094,-75.1735465,0.403658,2013-07-04,None,Benjamin Franklin Parkway
204,"Long Island City, NY, US","King Britt with J. Cole, Bangladesh, Mr. Muthafuckin' eXquire, and 2 more… at MoMA PS1 (August 17, 2013)",40.745469,-73.947108,0.295696,2013-08-17,None,MoMA PS1
205,"Washington, DC, US","J. Cole at The Park at 14th (August 30, 2013)",38.9019218,-77.0322748,0.345581,2013-08-30,17:00:00,The Park at 14th
206,"Miami, FL, US","J. Cole with Wale at James L. Knight International Center (September 10, 2013)",25.7707765,-80.1900949,0.240508,2013-09-10,19:30:00,James L. Knight International Center
207,"Orlando, FL, US","J. Cole with Wale at Hard Rock Live (September 12, 2013)",28.4737032,-81.4673372,0.240508,2013-09-12,20:00:00,Hard Rock Live
208,"Tampa, FL, US","J. Cole with Wale at David A. Straz, Jr. Center for the Performing Arts (September 13, 2013)",27.951644,-82.463882,0.240508,2013-09-13,None,"David A. Straz, Jr. Center for the Performing Arts"
209,"Jacksonville, FL, US","J. Cole with Wale at Moran Theater, Times-Union Center for the Performing Arts (September 14, 2013)",30.3255836,-81.6630904,0.240508,2013-09-14,20:00:00,"Moran Theater, Times-Union Center for the Performing Arts"
210,"Augusta, GA, US","J. Cole with Wale at William B. Bell Auditorium, Augusta-Richmond County Civic Center (September 15, 2013)",33.4699289,-81.9665203,0.240508,2013-09-15,19:30:00,"William B. Bell Auditorium, Augusta-Richmond County Civic Center"
211,"Charlotte, NC, US","J. Cole with Wale at Halton Arena, Barnhardt Student Activities Center, UNCC (September 17, 2013)",35.298788,-80.737066,0.251476,2013-09-17,19:30:00,"Halton Arena, Barnhardt Student Activities Center, UNCC"
212,"St Louis, MO, US","J. Cole with Wale at The Fabulous Fox Theatre (September 19, 2013)",38.6294038,-90.2355367,0.240508,2013-09-19,20:00:00,The Fabulous Fox Theatre
213,"Las Vegas, NV, US",iHeartRadio Festival 2013,36.10225,-115.16997,0.840382,2013-09-20,18:00:00,Garden Arena - MGM Grand
214,"Chicago, IL, US","J. Cole with Wale at Arie Crown Theater (September 21, 2013)",41.850511,-87.620773,0.240508,2013-09-21,20:00:00,Arie Crown Theater
215,"Boston, MA, US","J. Cole with Wale at Agganis Arena (September 24, 2013)",42.3517889,-71.117785,0.240508,2013-09-24,19:30:00,Agganis Arena
216,"Philadelphia, PA, US","J. Cole with Wale at Mann Center for the Performing Arts (September 25, 2013)",39.9831152,-75.2226272,0.240508,2013-09-25,19:30:00,Mann Center for the Performing Arts
217,"Binghamton, NY, US","J. Cole at SUNY Binghamton (September 26, 2013)",42.0932729,-75.9721009,0.359388,2013-09-26,None,SUNY Binghamton
218,"Cleveland, OH, US","J. Cole with Wale at KeyBank State Theatre (September 27, 2013)",41.5011894,-81.6806615,0.355482,2013-09-27,None,KeyBank State Theatre
219,"Pittsburgh, PA, US","J. Cole with Wale at Stage AE (September 29, 2013)",40.4459022,-80.0115139,0.240508,2013-09-29,18:30:00,Stage AE
220,"Norfolk, VA, US","J. Cole with Wale at Chrysler Hall (October 2, 2013)",36.85193,-76.285415,0.240508,2013-10-02,19:30:00,Chrysler Hall
221,"Baltimore, MD, US","J. Cole with K. Michelle at Morgan State University (October 3, 2013)",39.3460266,-76.5827767,0.370947,2013-10-03,20:00:00,Morgan State University
222,"Atlanta, GA, US","J. Cole with Wale at Fox Theatre (October 4, 2013)",33.7726665,-84.3849723,0.240508,2013-10-04,20:00:00,Fox Theatre
223,"Detroit, MI, US","J. Cole with Wale at Masonic Temple (October 10, 2013)",42.3415257,-83.0600655,0.240508,2013-10-10,20:00:00,Masonic Temple
224,"Milwaukee, WI, US","J. Cole with Wale at The Rave/Eagles Club (October 12, 2013)",43.0381725,-87.9432826,0.240508,2013-10-12,18:30:00,The Rave/Eagles Club
225,"Maplewood, MN, US","J. Cole with Wale at Myth (October 13, 2013)",45.0347269,-93.0249397,0.359284,2013-10-13,20:00:00,Myth
226,"Kansas City, MO, US","J. Cole with Wale at Arvest Bank Theatre at The Midland (October 15, 2013)",39.0988516,-94.5834597,0.293657,2013-10-15,20:00:00,Arvest Bank Theatre at The Midland
227,"New Orleans, LA, US","J. Cole with Wale at UNO Lakefront Arena (October 17, 2013)",30.0290138,-90.0522748,0.3171,2013-10-17,19:30:00,UNO Lakefront Arena
228,"Houston, TX, US","J. Cole with Wale at Reliant Arena @ Reliant Park (October 18, 2013)",29.6847238,-95.4090033,0.240508,2013-10-18,19:30:00,Reliant Arena @ Reliant Park
229,"Austin, TX, US","J. Cole with Wale at Austin Music Hall (October 19, 2013)",30.266745,-97.749672,0.240508,2013-10-19,20:00:00,Austin Music Hall
230,"Grand Prairie, TX, US","J. Cole with Wale at Verizon Theatre at Grand Prairie (October 20, 2013)",32.766852,-96.983464,0.240508,2013-10-20,19:30:00,Verizon Theatre at Grand Prairie
231,"Broomfield, CO, US","J. Cole with Wale at 1stBANK Center (October 22, 2013)",39.904696,-105.085281,0.240508,2013-10-22,19:30:00,1stBANK Center
232,"Los Angeles, CA, US","J. Cole with Wale at Microsoft Theater (October 24, 2013)",34.0442944,-118.2656014,0.240508,2013-10-24,20:00:00,Microsoft Theater
233,"Las Vegas, NV, US","J. Cole with Wale at The Colosseum at Caesars Palace (October 25, 2013)",36.1157783,-115.1729633,0.240508,2013-10-25,19:30:00,The Colosseum at Caesars Palace
234,"San Francisco, CA, US","J. Cole with Wale at The Warfield (October 27, 2013)",37.7826598,-122.4101811,0.240508,2013-10-27,19:30:00,The Warfield
235,"San Francisco, CA, US","J. Cole with Wale at The Warfield (October 28, 2013)",37.7826598,-122.4101811,0.240508,2013-10-28,19:30:00,The Warfield
236,"Seattle, WA, US","J. Cole with Wale at Paramount Theatre (October 30, 2013)",47.613296,-122.33139,0.240508,2013-10-30,19:30:00,Paramount Theatre
237,"West Lafayette, IN, US","The Mowgli's and J. Cole at Elliott Hall of Music (November 1, 2013)",40.4272533,-86.9166571,0.240508,2013-11-01,19:30:00,Elliott Hall of Music
238,"Greensboro, NC, US","NCA with Hunter Hayes, T.I., J. Cole, and 2 more… at Greensboro Coliseum Complex (November 2, 2013)",36.0597573,-79.8256684,0.391471,2013-11-02,19:30:00,Greensboro Coliseum Complex
239,"San Jose, CA, US","J. Cole, Ariana Grande, Mac Miller, Iggy Azalea, and 4 more… at SAP Center at San Jose (December 15, 2013)",37.3325116,-121.9011855,0.372273,2013-12-15,19:00:00,SAP Center at San Jose
240,"Flushing, NY, US","J. Cole at Kupferberg Center for the Arts, Queens College (January 27, 2014)",40.7371494,-73.8147768,0.248916,2014-01-27,21:30:00,"Kupferberg Center for the Arts, Queens College"
241,"New York, NY, US","J. Cole at Theater at Madison Square Garden (January 28, 2014)",40.7497096,-73.991556,0.215144,2014-01-28,20:00:00,Theater at Madison Square Garden
242,"Washington, DC, US","J. Cole at DAR Constitution Hall (January 30, 2014)",38.8936076,-77.0397162,0.198233,2014-01-30,20:00:00,DAR Constitution Hall
243,"Mashantucket, CT, US","J. Cole at Grand Theater at Foxwoods (February 1, 2014)",41.4783608,-71.9630872,0.198233,2014-02-01,22:00:00,Grand Theater at Foxwoods
244,"Gainesville, FL, US","J. Cole with Chance the Rapper at Stephen C. O'Connell Center (February 27, 2014)",29.6521198,-82.349749,0.198233,2014-02-27,19:00:00,Stephen C. O'Connell Center
245,"Syracuse, NY, US","J. Cole at Carrier Dome, Syracuse University (March 21, 2014)",43.0376369,-76.1382483,0.198233,2014-03-21,19:30:00,"Carrier Dome, Syracuse University"
246,"Las Vegas, NV, US","J. Cole at Haze Nightclub (April 3, 2014)",36.1071379,-115.17316,0.198233,2014-04-03,22:30:00,Haze Nightclub
247,"Newark, DE, US","J. Cole at University of Delaware (April 22, 2014)",39.6673566,-75.7502314,0.34855,2014-04-22,20:00:00,University of Delaware
248,"Rome, GA, US",Counterpoint Festival 2014,34.25704,-85.16467,0.396638,2014-04-25,None,Kingston Downs
249,"Baltimore, MD, US",Johns Hopkins University Spring Fair 2014,39.2987696,-76.592195,0.376052,2014-04-25,None,Johns Hopkins University
250,"Rome, GA, US",CounterPoint Music Festival 2014,34.257038,-85.1646726,0.377385,2014-04-25,None,Unknown venue
251,"West Palm Beach, FL, US","The Goo Goo Dolls with Doobie Brothers, J. Cole, Young the Giant, and 6 more… at Clematis By Night Festival Grounds (May 2, 2014)",26.71251,-80.04938,0.39712,2014-05-02,17:00:00,Clematis By Night Festival Grounds
252,"West Palm Beach, FL, US",SunFest 2014,26.7125134,-80.0493838,0.326468,2014-05-02,None,Clematis By Night Festival Grounds
253,"Plano, TX, US",Suburbia Music Festival 2014,33.05295,-96.67308,0.601361,2014-05-03,12:00:00,Oak Point Park & Nature Preserve
254,"Plano, TX, US","Needtobreathe with David Guetta, Alabama Shakes, J. Cole, and 34 more… at Oak Point Park & Nature Preserve (May 3, 2014)",33.05295,-96.67308,0.601361,2014-05-03,23:59:20,Oak Point Park & Nature Preserve
255,"Las Vegas, NV, US","J. Cole at Body English, Hard Rock Hotel & Casino Las Vegas (May 24, 2014)",36.1100828,-115.1538714,0.244569,2014-05-24,22:30:00,"Body English, Hard Rock Hotel & Casino Las Vegas"
256,"New York, NY, US",The Governors Ball Music Festival 2014,40.78377,-73.92567,0.42277,2014-06-06,17:00:00,Randall's Island
257,"Detroit, MI, US","Wjlb with Channel 955, Big Show @ the Joe, Fm 98 Wjlb & Channel 955, and 6 more… at Joe Louis Arena (June 14, 2014)",42.32519,-83.05136,0.576905,2014-06-14,19:30:00,Joe Louis Arena
258,"Houston, TX, US","Kendrick Lamar, J. Cole, Trey Songz, Future, and 4 more… at Bbva Compass Stadium (June 20, 2014)",29.7538577,-95.3523175,0.302821,2014-06-20,19:00:00,Bbva Compass Stadium
259,"Chicago, IL, US","J. Cole with R. Kelly, Trey Songz, Yo Gotti, and 2 more… at United Center (June 22, 2014)",41.88126,-87.67415,0.394367,2014-06-22,19:00:00,United Center
260,"Park City, KS, US","Jake Owen with The Cadillac Three, J. Cole, and ScHoolboy Q at Hartman Arena (June 28, 2014)",37.8308947,-97.3310534,0.298524,2014-06-28,19:00:00,Hartman Arena
261,"New York, NY, US","J. Cole at Highline Ballroom (July 15, 2014)",40.7430022,-74.0059194,0.20467,2014-07-15,19:00:00,Highline Ballroom
262,"Philadelphia, PA, US",Made in America Festival 2014,39.96021,-75.17355,0.742714,2014-08-30,12:00:00,Benjamin Franklin Parkway
263,"Seattle, WA, US",Bumbershoot 2014,47.62164,-122.3507,0.395549,2014-08-30,None,Seattle Center
264,"Brooklyn, NY, US","J. Cole, Ne-Yo, Jeezy, Kid Ink, and 6 more… at Barclays Center (October 30, 2014)",40.6834879,-73.9760265,0.392428,2014-10-30,19:00:00,Barclays Center
265,"Philadelphia, PA, US","J. Cole, Ne-Yo, Jeezy, T.I., and 9 more… at Wells Fargo Center (October 31, 2014)",39.9042715,-75.1713324,0.617689,2014-10-31,18:00:00,Wells Fargo Center
266,"Worcester, MA, US","J. Cole, T.I., Kid Ink, Tinashe, and 4 more… at DCU Center (November 2, 2014)",42.2660513,-71.7985725,0.381635,2014-11-02,19:00:00,DCU Center
267,"Estero, FL, US","Eaglepalooza, J. Cole, and Huey Mack at Germain Arena (November 20, 2014)",26.440127,-81.778614,0.211817,2014-11-20,20:00:00,Germain Arena
268,"Eugene, OR, US","J. Cole at McDonald Theatre (March 2, 2015)",44.04861,-123.092846,0.223533,2015-03-02,None,McDonald Theatre
269,"Garden City, ID, US","J. Cole with Cozz and Omen at Revolution Concert House + Event Center (March 4, 2015)",43.650709,-116.281167,0.24106,2015-03-04,20:00:00,Revolution Concert House + Event Center
270,"Salt Lake City, UT, US","J. Cole at Rockwell @ the Complex (March 5, 2015)",40.767716,-111.906908,0.224189,2015-03-05,19:00:00,Rockwell @ the Complex
271,"Las Vegas, NV, US","DJ Shift with J. Cole at Drai's Rooftop Beach Club (March 6, 2015)",36.1150489,-115.1718308,0.260099,2015-03-06,10:00:00,Drai's Rooftop Beach Club
272,"Las Vegas, NV, US","J. Cole at Drai's Rooftop Nightclub (March 6, 2015)",36.128561,-115.1711298,0.281342,2015-03-06,22:00:00,Drai's Rooftop Nightclub
273,"Santa Ana, CA, US","Celso Piña and J. Cole at The Observatory (March 8, 2015)",33.6998449,-117.9194457,0.224622,2015-03-08,20:00:00,The Observatory
274,"Tucson, AZ, US","J. Cole at Rialto Theatre (March 10, 2015)",32.2220396,-110.9664839,0.225006,2015-03-10,None,Rialto Theatre
275,"Lincoln, NE, US","J. Cole at Bourbon Theatre (March 13, 2015)",40.813249,-96.700617,0.225451,2015-03-13,None,Bourbon Theatre
276,"Lincoln, NE, US","Reverend Horton Heat with J. Cole at Bourbon Theatre (March 14, 2015)",40.813249,-96.700617,0.225571,2015-03-14,20:00:00,Bourbon Theatre
277,"Springfield, MO, US","J. Cole at Gillioz Theatre (March 14, 2015)",37.2090135,-93.2904213,0.225571,2015-03-14,None,Gillioz Theatre
278,"Wichita, KS, US","J. Cole with Cozz and Omen at The Cotillion (March 15, 2015)",37.6648728,-97.4706658,0.24106,2015-03-15,20:00:00,The Cotillion
279,"Springfield, MO, US","J. Cole at Gillioz Theatre (March 15, 2015)",37.2090135,-93.2904213,0.225708,2015-03-15,None,Gillioz Theatre
280,"Oklahoma City, OK, US","J. Cole at Oklahoma City Farmers Market (March 17, 2015)",35.462787,-97.533482,0.232187,2015-03-17,20:00:00,Oklahoma City Farmers Market
281,"San Antonio, TX, US","J. Cole at Alamo City Music Hall (March 19, 2015)",29.425672,-98.4769759,0.226503,2015-03-19,20:30:00,Alamo City Music Hall
282,"South Padre Island, TX, US","J. Cole at Clayton's Beach Bar (March 20, 2015)",26.137401,-97.1703662,0.260099,2015-03-20,None,Clayton's Beach Bar
283,"New Orleans, LA, US","J. Cole at House of Blues (March 23, 2015)",29.9531604,-90.0661661,0.227061,2015-03-23,19:00:00,House of Blues
284,"Baton Rouge, LA, US","J. Cole at Varsity Theatre (March 24, 2015)",30.4173942,-91.1762795,0.227255,2015-03-24,20:00:00,Varsity Theatre
285,"Mobile, AL, US","J. Cole at Soul Kitchen (March 25, 2015)",30.689761,-88.047331,0.2274,2015-03-25,20:00:00,Soul Kitchen
286,"Tallahassee, FL, US","J. Cole and Cozz with Omen at Coliseum Tallahassee (March 28, 2015)",30.4479752,-84.3137327,0.24106,2015-03-28,18:00:00,Coliseum Tallahassee
287,"Birmingham, AL, US","J. Cole at Iron City (March 29, 2015)",33.508899,-86.7979189,0.227957,2015-03-29,None,Iron City
288,"Columbus, OH, US","J. Cole at EXPRESS LIVE! (March 31, 2015)",39.9696888,-83.009785,0.265263,2015-03-31,19:00:00,EXPRESS LIVE!
289,"Nashville, TN, US","J. Cole with Cozz and Omen at Marathon Music Works (April 1, 2015)",36.1638608,-86.7972118,0.24106,2015-04-01,20:00:00,Marathon Music Works
290,"Richmond, VA, US","J. Cole at The National (April 3, 2015)",37.5417961,-77.4353949,0.228701,2015-04-03,20:00:00,The National
291,"Rochester, NY, US","J. Cole at Funk 'n Waffles - Rochester (April 4, 2015)",43.1605531,-77.6114713,0.350039,2015-04-04,None,Funk 'n Waffles - Rochester
292,"Portland, ME, US","J. Cole at State Theatre (April 6, 2015)",43.6539069,-70.2636356,0.229015,2015-04-06,20:00:00,State Theatre
293,"Providence, RI, US","J. Cole with 17 @ Noon at Lupo's Heartbreak Hotel (April 7, 2015)",41.823807,-71.414551,0.22916,2015-04-07,None,Lupo's Heartbreak Hotel
294,"El Paso, TX, US",Neon Desert Festival 2015,31.760231,-106.491481,0.390706,2015-05-22,None,Unknown venue
295,"Minneapolis, MN, US",Soundset 2015,44.97331,-93.25689,0.405954,2015-05-24,None,Metrodome - Parking Lot
296,"Auburn, WA, US","J. Cole, Big Sean, and Jeremih at White River Amphitheatre (July 12, 2015)",47.2374581,-122.1120309,0.297549,2015-07-12,18:30:00,White River Amphitheatre
297,"Mountain View, CA, US","J. Cole, Big Sean, and Jeremih at Shoreline Amphitheatre (July 14, 2015)",37.4233243,-122.0780286,0.247791,2015-07-14,18:30:00,Shoreline Amphitheatre
298,"Chula Vista, CA, US","J. Cole, Big Sean, and Jeremih at Mattress Firm Amphitheatre (July 17, 2015)",32.5882959,-117.0060564,0.331766,2015-07-17,21:00:00,Mattress Firm Amphitheatre
299,"Las Vegas, NV, US","J. Cole, Jeremih, and Big Sean at Theatre, Planet Hollywood Resort & Casino (July 18, 2015)",36.128561,-115.1711298,0.287032,2015-07-18,20:00:00,"Theatre, Planet Hollywood Resort & Casino"
300,"Los Angeles, CA, US","J. Cole, Big Sean, and Jeremih at Staples Center (July 19, 2015)",34.042984,-118.2668182,0.248548,2015-07-19,19:00:00,Staples Center
301,"Albuquerque, NM, US","J. Cole, Big Sean, and Jeremih at Isleta Amphitheater (July 21, 2015)",34.993524,-106.63313,0.248865,2015-07-21,18:30:00,Isleta Amphitheater
302,"Maryland Heights, MO, US","J. Cole, Big Sean, and Jeremih at Hollywood Casino Amphitheatre (July 24, 2015)",38.7443874,-90.4696429,0.288786,2015-07-24,18:00:00,Hollywood Casino Amphitheatre
303,"Clarkston, MI, US","J. Cole and Jeremih at DTE Energy Music Theatre (July 25, 2015)",42.7510124,-83.380305,0.240917,2015-07-25,19:30:00,DTE Energy Music Theatre
304,"Noblesville, IN, US","J. Cole with Big Sean, Jeremih, and YG at Ruoff Mortgage Music Center (July 26, 2015)",40.0049812,-85.9309888,0.391759,2015-07-26,18:30:00,Ruoff Mortgage Music Center
305,"Tinley Park, IL, US","J. Cole, Big Sean, and Jeremih at Hollywood Casino Amphitheatre (July 28, 2015)",41.5426102,-87.7711529,0.277704,2015-07-28,18:30:00,Hollywood Casino Amphitheatre
306,"Burgettstown, PA, US","J. Cole, Big Sean, and Jeremih at Keybank Pavilion (July 30, 2015)",40.4197818,-80.4342124,0.321503,2015-07-30,18:30:00,Keybank Pavilion
307,"Camden, NJ, US","J. Cole, Big Sean, and Jeremih at BB&T Pavilion (July 31, 2015)",40.0177386,-75.0004321,0.264901,2015-07-31,18:30:00,BB&T Pavilion
308,"Holmdel, NJ, US","J. Cole, Big Sean, and Jeremih at PNC Bank Arts Center (August 3, 2015)",39.9830657,-74.2135086,0.250876,2015-08-03,18:30:00,PNC Bank Arts Center
309,"New York, NY, US","J. Cole, Big Sean, and Jeremih at Madison Square Garden (August 4, 2015)",40.7497096,-73.991556,0.404598,2015-08-04,19:00:00,Madison Square Garden
