Event Number,City,Event Name,Latitude,Longitude,Popularity,Start Date,Start Time,Venue
152,"New York, NY, US","Bruno Mars with Pharrell Williams at Madison Square Garden (July 15, 2014)",40.74971,-73.99156,0.751697,2014-07-15,None,Madison Square Garden
153,"Camden, NJ, US","Bruno Mars with Aloe Blacc at BB&T Pavilion (July 17, 2014)",40.01774,-75.00043,0.751697,2014-07-17,20:00:00,BB&T Pavilion
154,"Manchester, NH, US","Bruno Mars and Aloe Blacc at SNHU Arena (July 18, 2014)",42.98602,-71.46305,0.751697,2014-07-18,20:00:00,SNHU Arena
155,"Albany, NY, US","Bruno Mars and Aloe Blacc at Times Union Center (July 20, 2014)",42.64834,-73.75396,0.751697,2014-07-20,20:00:00,Times Union Center
156,"George, WA, US","Bruno Mars with Pharrell Williams and Aloe Blacc at Gorge Amphitheatre (August 9, 2014)",47.09595,-119.98263,0.751697,2014-08-09,20:00:00,Gorge Amphitheatre
157,"Eugene, OR, US","Bruno Mars at Matthew Knight Arena (August 11, 2014)",44.04497,-123.06682,0.751697,2014-08-11,20:00:00,Matthew Knight Arena
158,"Stateline, NV, US","Bruno Mars and Nico & Vinz at Lake Tahoe Outdoor Arena at Harvey's (August 14, 2014)",38.96035,-119.94292,0.751697,2014-08-14,19:03:00,Lake Tahoe Outdoor Arena at Harvey's
159,"San Jose, CA, US","Bruno Mars and Nico & Vinz at SAP Center at San Jose (August 15, 2014)",37.33251,-121.90119,0.751697,2014-08-15,20:00:00,SAP Center at San Jose
160,"Greenwood Village, CO, US","Bruno Mars at Fiddler's Green Amphitheatre (August 17, 2014)",39.60081,-104.89442,0.751697,2014-08-17,19:00:00,Fiddler's Green Amphitheatre
161,"Las Vegas, NV, US","Bruno Mars at The Chelsea, The Cosmopolitan of Las Vegas (August 22, 2014)",36.10922,-115.17322,0.751697,2014-08-22,20:00:00,"The Chelsea, The Cosmopolitan of Las Vegas"
162,"Las Vegas, NV, US","Bruno Mars at The Chelsea, The Cosmopolitan of Las Vegas (August 23, 2014)",36.10922,-115.17322,0.751697,2014-08-23,20:00:00,"The Chelsea, The Cosmopolitan of Las Vegas"
163,"Louisville, KY, US","Bruno Mars at Kentucky International Convention Center (September 20, 2014)",38.25363,-85.75534,0.751697,2014-09-20,17:00:00,Kentucky International Convention Center
164,"Las Vegas, NV, US","Bruno Mars at The Chelsea, The Cosmopolitan of Las Vegas (October 17, 2014)",36.10922,-115.17322,0.751697,2014-10-17,20:00:00,"The Chelsea, The Cosmopolitan of Las Vegas"
165,"Las Vegas, NV, US","Bruno Mars at The Chelsea, The Cosmopolitan of Las Vegas (October 18, 2014)",36.10922,-115.17322,0.751697,2014-10-18,20:00:00,"The Chelsea, The Cosmopolitan of Las Vegas"
166,"Las Vegas, NV, US","Jermaine Dupri and Bruno Mars at Tryst Night Club (December 31, 2014)",36.12829,-115.16725,0.751697,2014-12-31,22:00:00,Tryst Night Club
167,"Las Vegas, NV, US",Rock in Rio USA 2015,36.11379,-115.16944,0.751697,2015-05-15,None,City of Rock MGM Resorts Festival Grounds
168,"Las Vegas, NV, US","Bruno Mars at The Chelsea, The Cosmopolitan of Las Vegas (December 31, 2015)",36.10922,-115.17322,0.751697,2015-12-31,21:00:00,"The Chelsea, The Cosmopolitan of Las Vegas"
169,"Uncasville, CT, US","Bruno Mars at Mohegan Sun Arena (October 7, 2016)",41.49173,-72.09092,0.751697,2016-10-07,19:30:00,Mohegan Sun Arena
170,"Los Angeles, CA, US",American Music Awards 2016,34.04429,-118.2656,0.752869,2016-11-20,15:00:00,Microsoft Theater
171,"Los Angeles, CA, US","Bruno Mars with Justin Bieber, Britney Spears, Meghan Trainor, and 6 more… at Staples Center (December 2, 2016)",34.04298,-118.26682,0.751697,2016-12-02,18:30:00,Staples Center
172,"Oxon Hill, MD, US","Bruno Mars at The Theater at MGM National Harbor (December 27, 2016)",38.7939,-77.01178,0.751697,2016-12-27,21:00:00,The Theater at MGM National Harbor
173,"Las Vegas, NV, US","Bruno Mars and DJ Cassidy at Park Theater, Park MGM Las Vegas (December 30, 2016)",36.10502,-115.17359,0.751697,2016-12-30,21:00:00,"Park Theater, Park MGM Las Vegas"
174,"Las Vegas, NV, US","Bruno Mars and DJ Cassidy at Park Theater, Park MGM Las Vegas (December 31, 2016)",36.10502,-115.17359,0.751697,2016-12-31,21:00:00,"Park Theater, Park MGM Las Vegas"
175,"Houston, TX, US","Bruno Mars at Club Nomadic (February 3, 2017)",29.7702,-95.37993,0.751697,2017-02-03,21:00:00,Club Nomadic
176,"Las Vegas, NV, US","Bruno Mars at Park Theater, Park MGM Las Vegas (March 11, 2017)",36.10502,-115.17359,0.751697,2017-03-11,21:00:00,"Park Theater, Park MGM Las Vegas"
177,"Las Vegas, NV, US","Bruno Mars at Bank Nightclub, Bellagio Hotel & Casino (March 11, 2017)",36.11185,-115.17699,0.751697,2017-03-11,22:30:00,"Bank Nightclub, Bellagio Hotel & Casino"
178,"Las Vegas, NV, US","Bruno Mars at Park Theater, Park MGM Las Vegas (March 12, 2017)",36.10502,-115.17359,0.751697,2017-03-12,21:00:00,"Park Theater, Park MGM Las Vegas"
179,"Las Vegas, NV, US","Bruno Mars at T-Mobile Arena (July 15, 2017)",36.10352,-115.17359,0.751697,2017-07-15,20:00:00,T-Mobile Arena
180,"Sacramento, CA, US","Bruno Mars at Golden 1 Center (July 18, 2017)",38.58034,-121.50038,0.751697,2017-07-18,20:00:00,Golden 1 Center
181,"San Jose, CA, US","Bruno Mars at SAP Center at San Jose (July 20, 2017)",37.33251,-121.90119,0.751697,2017-07-20,20:00:00,SAP Center at San Jose
182,"San Jose, CA, US","Bruno Mars and Camila Cabello at SAP Center at San Jose (July 21, 2017)",37.33251,-121.90119,0.751697,2017-07-21,20:00:00,SAP Center at San Jose
183,"Portland, OR, US","Bruno Mars at The Moda Center (July 23, 2017)",45.53186,-122.66682,0.751697,2017-07-23,19:30:00,The Moda Center
184,"Tacoma, WA, US","Bruno Mars at Tacoma Dome (July 24, 2017)",47.23634,-122.42683,0.751697,2017-07-24,19:30:00,Tacoma Dome
185,"Fargo, ND, US","Bruno Mars at Unknown venue (August 4, 2017)",46.87719,-96.7898,0.751697,2017-08-04,20:00:00,Unknown venue
186,"St. Paul, MN, US","Bruno Mars at Xcel Energy Center (August 5, 2017)",44.94344,-93.10015,0.751697,2017-08-05,20:00:00,Xcel Energy Center
187,"Lincoln, NE, US","Bruno Mars at Pinnacle Bank Arena (August 7, 2017)",40.81845,-96.71282,0.751697,2017-08-07,20:00:00,Pinnacle Bank Arena
188,"Kansas City, MO, US","Bruno Mars at Sprint Center (August 9, 2017)",39.09715,-94.58103,0.751697,2017-08-09,20:00:00,Sprint Center
189,"Auburn Hills, MI, US","Bruno Mars at The Palace of Auburn Hills (August 12, 2017)",42.69651,-83.24372,0.751697,2017-08-12,20:00:00,The Palace of Auburn Hills
190,"Indianapolis, IN, US","Bruno Mars at Bankers Life Fieldhouse (August 13, 2017)",39.76405,-86.15548,0.751697,2017-08-13,20:00:00,Bankers Life Fieldhouse
191,"Cleveland, OH, US","Bruno Mars at Quicken Loans Arena (August 15, 2017)",41.4967,-81.68948,0.751697,2017-08-15,20:00:00,Quicken Loans Arena
192,"Chicago, IL, US","Bruno Mars at United Center (August 16, 2017)",41.88126,-87.67415,0.751697,2017-08-16,20:00:00,United Center
193,"Chicago, IL, US","Bruno Mars at United Center (August 18, 2017)",41.88126,-87.67415,0.751697,2017-08-18,20:00:00,United Center
194,"Chicago, IL, US","Bruno Mars at United Center (August 19, 2017)",41.88126,-87.67415,0.751697,2017-08-19,20:00:00,United Center
195,"Pittsburgh, PA, US","Bruno Mars at PPG Paints Arena (August 22, 2017)",40.43959,-79.98894,0.751697,2017-08-22,20:00:00,PPG Paints Arena
196,"Las Vegas, NV, US","Bruno Mars at Park Theater, Park MGM Las Vegas (September 2, 2017)",36.10502,-115.17359,0.751697,2017-09-02,21:00:00,"Park Theater, Park MGM Las Vegas"
197,"Las Vegas, NV, US","Bruno Mars at Park Theater, Park MGM Las Vegas (September 3, 2017)",36.10502,-115.17359,0.751697,2017-09-03,21:00:00,"Park Theater, Park MGM Las Vegas"
198,"Charlotte, NC, US","Bruno Mars at Spectrum Center (September 14, 2017)",35.22509,-80.83922,0.751697,2017-09-14,20:00:00,Spectrum Center
199,"Memphis, TN, US","Bruno Mars with Dua Lipa at FedEx Forum (September 17, 2017)",35.13951,-90.0517,0.751697,2017-09-17,19:30:00,FedEx Forum
200,"Louisville, KY, US","Bruno Mars with Dua Lipa at KFC Yum! Center (September 19, 2017)",38.25664,-85.75392,0.751697,2017-09-19,20:00:00,KFC Yum! Center
201,"Columbus, OH, US","Bruno Mars with Dua Lipa at Value City Arena, Schottenstein Center (September 20, 2017)",40.00801,-83.02491,0.751697,2017-09-20,19:30:00,"Value City Arena, Schottenstein Center"
202,"New York, NY, US","Bruno Mars at Madison Square Garden (September 22, 2017)",40.74971,-73.99156,0.751697,2017-09-22,20:00:00,Madison Square Garden
203,"New York, NY, US","Bruno Mars and Dua Lipa at Madison Square Garden (September 23, 2017)",40.74971,-73.99156,0.751697,2017-09-23,20:00:00,Madison Square Garden
204,"Newark, NJ, US","Bruno Mars with Dua Lipa at Prudential Center (September 26, 2017)",40.73375,-74.17027,0.751697,2017-09-26,20:00:00,Prudential Center
205,"Buffalo, NY, US","Bruno Mars with Dua Lipa at KeyBank Center (September 27, 2017)",42.87495,-78.87625,0.751697,2017-09-27,20:00:00,KeyBank Center
206,"Washington, DC, US","Bruno Mars with Dua Lipa at Verizon Center (September 29, 2017)",38.89756,-77.02106,0.751697,2017-09-29,20:00:00,Verizon Center
207,"Washington, DC, US","Bruno Mars and Dua Lipa at Capital One Arena (formerly Verizon Center) (September 30, 2017)",38.89801,-77.021,0.751697,2017-09-30,20:00:00,Capital One Arena (formerly Verizon Center)
208,"Brooklyn, NY, US","Bruno Mars at Barclays Center (October 4, 2017)",40.68349,-73.97603,0.751697,2017-10-04,20:00:00,Barclays Center
209,"Uniondale, NY, US","Bruno Mars at NYCB LIVE: Home of the Nassau Veterans Memorial Coliseum (October 5, 2017)",40.72289,-73.59051,0.751697,2017-10-05,20:00:00,NYCB LIVE: Home of the Nassau Veterans Memorial Coliseum
210,"Boston, MA, US","Bruno Mars at TD Garden (October 7, 2017)",42.36619,-71.06215,0.751697,2017-10-07,20:00:00,TD Garden
211,"Boston, MA, US","Bruno Mars and Jorja Smith at TD Garden (October 8, 2017)",42.36619,-71.06215,0.751697,2017-10-08,20:00:00,TD Garden
212,"Philadelphia, PA, US","Bruno Mars at Wells Fargo Center (October 10, 2017)",39.90427,-75.17133,0.751697,2017-10-10,20:00:00,Wells Fargo Center
213,"Raleigh, NC, US","Bruno Mars at PNC Arena (October 12, 2017)",35.80348,-78.72193,0.751697,2017-10-12,20:00:00,PNC Arena
214,"Orlando, FL, US","Bruno Mars at Amway Center (October 14, 2017)",28.54878,-81.38691,0.751697,2017-10-14,20:00:00,Amway Center
215,"Sunrise, FL, US","Bruno Mars at BB&T Center (October 15, 2017)",26.15536,-80.33023,0.751697,2017-10-15,20:00:00,BB&T Center
216,"Miami, FL, US","Bruno Mars at AmericanAirlines Arena (October 18, 2017)",25.78123,-80.18781,0.751697,2017-10-18,20:00:00,AmericanAirlines Arena
217,"Tampa, FL, US","Bruno Mars at Amalie Arena (October 19, 2017)",27.94259,-82.45196,0.751697,2017-10-19,20:00:00,Amalie Arena
218,"New Orleans, LA, US","Bruno Mars at Smoothie King Center (October 21, 2017)",29.949,-90.07983,0.751697,2017-10-21,20:00:00,Smoothie King Center
219,"North Little Rock, AR, US","Bruno Mars at Verizon Arena (October 22, 2017)",34.75494,-92.26431,0.751697,2017-10-22,20:00:00,Verizon Arena
220,"Houston, TX, US","Bruno Mars at Toyota Center (October 24, 2017)",29.75198,-95.36218,0.751697,2017-10-24,20:00:00,Toyota Center
221,"San Antonio, TX, US","Bruno Mars at AT&T Center (October 25, 2017)",29.42702,-98.43732,0.751697,2017-10-25,20:00:00,AT&T Center
222,"Dallas, TX, US","Bruno Mars at American Airline Center (October 27, 2017)",32.77666,-96.79699,0.751697,2017-10-27,20:00:00,American Airline Center
223,"Denver, CO, US","Bruno Mars at Pepsi Center (October 30, 2017)",39.74557,-105.01048,0.751697,2017-10-30,20:00:00,Pepsi Center
224,"Fresno, CA, US","Bruno Mars at Save Mart Center (November 2, 2017)",36.80865,-119.73945,0.751697,2017-11-02,20:00:00,Save Mart Center
225,"Oakland, CA, US","Bruno Mars at Oracle Arena (November 3, 2017)",37.75155,-122.20157,0.751697,2017-11-03,20:00:00,Oracle Arena
226,"Phoenix, AZ, US","Bruno Mars at Talking Stick Resort Arena (November 5, 2017)",33.4459,-112.07131,0.751697,2017-11-05,20:00:00,Talking Stick Resort Arena
227,"Inglewood, CA, US","Bruno Mars at The Forum (November 7, 2017)",33.9582,-118.34053,0.751697,2017-11-07,20:00:00,The Forum
228,"Inglewood, CA, US","Bruno Mars at The Forum (November 8, 2017)",33.9582,-118.34053,0.751697,2017-11-08,20:00:00,The Forum
229,"Inglewood, CA, US","Bruno Mars and Jorja Smith at The Forum (November 10, 2017)",33.9582,-118.34053,0.751697,2017-11-10,20:00:00,The Forum
230,"Inglewood, CA, US","Bruno Mars at The Forum (November 11, 2017)",33.9582,-118.34053,0.751697,2017-11-11,20:00:00,The Forum
231,"Oxon Hill, MD, US","Bruno Mars at The Theater at MGM National Harbor (December 20, 2017)",38.7939,-77.01178,0.751697,2017-12-20,20:00:00,The Theater at MGM National Harbor
232,"Oxon Hill, MD, US","Bruno Mars at The Theater at MGM National Harbor (December 21, 2017)",38.7939,-77.01178,0.751697,2017-12-21,20:00:00,The Theater at MGM National Harbor
233,"Las Vegas, NV, US","Bruno Mars at Park Theater, Park MGM Las Vegas (December 30, 2017)",36.10502,-115.17359,0.751697,2017-12-30,21:00:00,"Park Theater, Park MGM Las Vegas"
234,"Las Vegas, NV, US","Bruno Mars at Park Theater, Park MGM Las Vegas (December 31, 2017)",36.10502,-115.17359,0.751697,2017-12-31,21:00:00,"Park Theater, Park MGM Las Vegas"
235,"Las Vegas, NV, US","Bruno Mars at Park Theater, Park MGM Las Vegas (February 14, 2018)",36.10502,-115.17359,0.751697,2018-02-14,21:00:00,"Park Theater, Park MGM Las Vegas"
236,"Las Vegas, NV, US","Bruno Mars at Park Theater, Park MGM Las Vegas (February 16, 2018)",36.10502,-115.17359,0.751697,2018-02-16,21:00:00,"Park Theater, Park MGM Las Vegas"
237,"Las Vegas, NV, US","Bruno Mars at Park Theater, Park MGM Las Vegas (February 17, 2018)",36.10502,-115.17359,0.751697,2018-02-17,21:00:00,"Park Theater, Park MGM Las Vegas"
238,"Las Vegas, NV, US","Bruno Mars at Park Theater, Park MGM Las Vegas (February 19, 2018)",36.10502,-115.17359,0.751697,2018-02-19,21:00:00,"Park Theater, Park MGM Las Vegas"
239,"Napa, CA, US",BottleRock Music Festival 2018,38.29869,-122.27809,0.754528,2018-05-25,None,Napa Valley Exposition
240,"Chicago, IL, US",Lollapalooza 2018,41.88279,-87.61892,0.754699,2018-08-02,23:00:00,Grant Park
