Event Number,City,Event Name,Latitude,Longitude,Popularity,Start Date,Start Time,Venue
160,"Auburn Hills, MI, US","Kanye West with Kendrick Lamar at The Palace of Auburn Hills (November 10, 2013)",42.696511,-83.2437214,0.701576,2013-11-10,None,The Palace of Auburn Hills
161,"Philadelphia, PA, US","Kanye West at Wells Fargo Center (November 16, 2013)",39.9042715,-75.1713324,0.684506,2013-11-16,20:00:00,Wells Fargo Center
162,"Boston, MA, US","Kanye West with Kendrick Lamar at TD Garden (November 17, 2013)",42.3661881,-71.0621482,0.701576,2013-11-17,None,TD Garden
163,"Brooklyn, NY, US","Kanye West with Kendrick Lamar at Barclays Center (November 19, 2013)",40.6834879,-73.9760265,0.701576,2013-11-19,None,Barclays Center
164,"Brooklyn, NY, US","Kanye West at Barclays Center (November 20, 2013)",40.6834879,-73.9760265,0.650923,2013-11-20,None,Barclays Center
165,"Washington, DC, US","Kanye West with Kendrick Lamar at Verizon Center (November 21, 2013)",38.8975641,-77.0210577,0.701576,2013-11-21,None,Verizon Center
166,"New York, NY, US","Kanye West at Madison Square Garden (November 23, 2013)",40.7497096,-73.991556,0.736505,2013-11-23,None,Madison Square Garden
167,"New York, NY, US","Kanye West at Madison Square Garden (November 24, 2013)",40.7497096,-73.991556,0.736505,2013-11-24,None,Madison Square Garden
168,"Nashville, TN, US","Kanye West with Kendrick Lamar at Bridgestone Arena (November 27, 2013)",36.159949,-86.77857,0.701576,2013-11-27,19:30:00,Bridgestone Arena
169,"Miami, FL, US","Kanye West with Kendrick Lamar at AmericanAirlines Arena (November 29, 2013)",25.781232,-80.187805,0.732285,2013-11-29,None,AmericanAirlines Arena
170,"Tampa, FL, US","Kanye West at Amalie Arena (November 30, 2013)",27.9425879,-82.4519634,0.702953,2013-11-30,None,Amalie Arena
171,"Atlanta, GA, US","Kanye West with Kendrick Lamar at Philips Arena (December 1, 2013)",33.7570952,-84.3971653,0.701576,2013-12-01,None,Philips Arena
172,"Kansas City, MO, US","Kanye West with Kendrick Lamar at Sprint Center (December 3, 2013)",39.0971547,-94.5810277,0.701576,2013-12-03,20:00:00,Sprint Center
173,"New Orleans, LA, US","Kanye West with Kendrick Lamar at New Orleans Arena (December 5, 2013)",29.9519059,-90.0795886,0.701576,2013-12-05,19:00:00,New Orleans Arena
174,"Dallas, TX, US","Kanye West with Kendrick Lamar at American Airlines Center (December 6, 2013)",32.790442,-96.810159,0.73431,2013-12-06,None,American Airlines Center
175,"Houston, TX, US","Kanye West with Kendrick Lamar at Toyota Center (December 7, 2013)",29.7519787,-95.3621823,0.701576,2013-12-07,20:00:00,Toyota Center
176,"San Antonio, TX, US","Kanye West with Kendrick Lamar at AT&T Center (December 8, 2013)",29.4270165,-98.4373167,0.701576,2013-12-08,19:00:00,AT&T Center
177,"Phoenix, AZ, US","Kanye West and Kendrick Lamar at Talking Stick Resort Arena (December 10, 2013)",33.445899,-112.071313,0.713183,2013-12-10,19:00:00,Talking Stick Resort Arena
178,"Anaheim, CA, US","Kanye West at Honda Center (December 13, 2013)",33.807723,-117.876522,0.684506,2013-12-13,20:00:00,Honda Center
179,"Chicago, IL, US","Kanye West at United Center (December 17, 2013)",41.8812601,-87.674145,0.732362,2013-12-17,None,United Center
180,"University Park, PA, US","Kanye West at Bryce Jordan Center (February 13, 2014)",40.8035111,-77.8666435,0.667945,2014-02-13,None,Bryce Jordan Center
181,"Baltimore, MD, US","Kanye West at Royal Farms Arena (February 14, 2014)",39.2884951,-76.6186943,0.695237,2014-02-14,None,Royal Farms Arena
182,"Newark, NJ, US","Kanye West at Prudential Center (February 15, 2014)",40.733747,-74.170268,0.74474,2014-02-15,None,Prudential Center
183,"Albany, NY, US","Kanye West at Times Union Center (February 19, 2014)",42.64834,-73.753957,0.667945,2014-02-19,None,Times Union Center
184,"Uncasville, CT, US","Kanye West at Mohegan Sun Arena (February 21, 2014)",41.4917338,-72.0909173,0.719725,2014-02-21,None,Mohegan Sun Arena
185,"Atlantic City, NJ, US","Kanye West at Boardwalk Hall (February 22, 2014)",39.354905,-74.438391,0.669063,2014-02-22,None,Boardwalk Hall
186,"Uniondale, NY, US","Kanye West at NYCB LIVE: Home of the Nassau Veterans Memorial Coliseum (February 23, 2014)",40.7228919,-73.5905136,0.735757,2014-02-23,20:00:00,NYCB LIVE: Home of the Nassau Veterans Memorial Coliseum
187,"Austin, TX, US",X Games 2014,30.13293,-97.6406811,0.726813,2014-06-05,11:15:00,Austin360 Amphitheater
188,"Manchester, TN, US",Bonnaroo Music & Arts Festival 2014,35.47811,-86.04642,0.743435,2014-06-12,12:00:00,Great Stage Park
189,"San Francisco, CA, US",Outside Lands Music & Arts Festival 2014,37.78229,-122.46371,0.742714,2014-08-08,23:59:00,Golden Gate Park
190,"Philadelphia, PA, US",Made in America Festival 2014,39.96021,-75.17355,0.742714,2014-08-30,12:00:00,Benjamin Franklin Parkway
191,"Los Angeles, CA, US",Made in America Festival 2014,34.0547,-118.24282,0.739801,2014-08-30,12:00:00,Grand Park
192,"Las Vegas, NV, US",Life is Beautiful Festival 2014,36.16994,-115.13983,0.742312,2014-10-24,13:00:00,Unknown venue
193,"Carson, CA, US","Kanye West with Calvin Harris, David Guetta, Meghan Trainor, and 6 more… at StubHub Center (May 9, 2015)",33.86331,-118.266,0.738879,2015-05-09,15:00:00,StubHub Center
194,"Anaheim, CA, US","Kanye West, Ludacris, Kid Ink, Tech N9ne, and 5 more… at Honda Center (May 16, 2015)",33.80772,-117.87652,0.739975,2015-05-16,19:00:00,Honda Center
195,"Las Vegas, NV, US",Billboard Music Awards 2015,36.1022507,-115.1699679,0.734957,2015-05-17,15:30:00,Garden Arena - MGM Grand
196,"Atlanta, GA, US","Ludacris, Wale, Rae Sremmurd, Migos, and 3 more… at Philips Arena (June 20, 2015)",33.7570952,-84.3971653,0.729834,2015-06-20,19:00:00,Philips Arena
197,"Minneapolis, MN, US","Kanye West, Kesha, Ciara, Keke Palmer, and 4 more… at TCF Bank Stadium (July 3, 2015)",44.977032,-93.2296439,0.724575,2015-07-03,None,TCF Bank Stadium
198,"Los Angeles, CA, US",FYF Festival 2015,34.0126,-118.28456,0.74287,2015-08-22,None,Exposition Park
199,"Las Vegas, NV, US",iHeartRadio Music Festival 2015,36.10225,-115.16997,1.0,2015-09-18,11:00:00,Garden Arena - MGM Grand
200,"Tempe, AZ, US",Summer Ends Music Festival 2015,33.431585,-111.943034,0.731634,2015-09-24,20:00:00,Tempe Beach Park
201,"Los Angeles, CA, US","Kanye West at Hollywood Bowl (September 25, 2015)",34.113088,-118.339373,0.728007,2015-09-25,20:00:00,Hollywood Bowl
202,"Los Angeles, CA, US","Kanye West at Hollywood Bowl (September 26, 2015)",34.113088,-118.339373,0.728095,2015-09-26,20:00:00,Hollywood Bowl
203,"New York, NY, US","Kanye West at Madison Square Garden (February 11, 2016)",40.7497096,-73.991556,0.736505,2016-02-11,16:00:00,Madison Square Garden
204,"New York, NY, US",The Governors Ball Music Festival 2016,40.78377,-73.92567,0.743169,2016-06-03,None,Randall's Island
205,"Indianapolis, IN, US","Kanye West at Bankers Life Fieldhouse (August 25, 2016)",39.7640468,-86.1554765,0.742325,2016-08-25,None,Bankers Life Fieldhouse
206,"Buffalo, NY, US","Kanye West at KeyBank Center (August 27, 2016)",42.8749473,-78.8762459,0.74334,2016-08-27,None,KeyBank Center
207,"Boston, MA, US","Kanye West at TD Garden (September 3, 2016)",42.3661881,-71.0621482,0.742608,2016-09-03,None,TD Garden
208,"New York, NY, US","Kanye West at Madison Square Garden (September 5, 2016)",40.7497096,-73.991556,0.736505,2016-09-05,None,Madison Square Garden
209,"New York, NY, US","Kanye West at Madison Square Garden (September 6, 2016)",40.7497096,-73.991556,0.736505,2016-09-06,None,Madison Square Garden
210,"Washington, DC, US","Kanye West at Verizon Center (September 8, 2016)",38.8975641,-77.0210577,0.742771,2016-09-08,None,Verizon Center
211,"Atlanta, GA, US","Kanye West at Philips Arena (September 12, 2016)",33.7570952,-84.3971653,0.742928,2016-09-12,None,Philips Arena
212,"Tampa, FL, US","Kanye West at Amalie Arena (September 14, 2016)",27.9425879,-82.4519634,0.743082,2016-09-14,None,Amalie Arena
213,"Miami, FL, US","Kanye West at AmericanAirlines Arena (September 16, 2016)",25.781232,-80.187805,0.743229,2016-09-16,None,AmericanAirlines Arena
214,"Miami, FL, US","Kanye West at AmericanAirlines Arena (September 17, 2016)",25.781232,-80.187805,0.743223,2016-09-17,None,AmericanAirlines Arena
215,"Houston, TX, US","Kanye West at Toyota Center (September 20, 2016)",29.7519787,-95.3621823,0.74334,2016-09-20,None,Toyota Center
216,"Austin, TX, US","Kanye West at Frank Erwin Center, University of Texas (September 21, 2016)",30.276391,-97.732422,0.743439,2016-09-21,None,"Frank Erwin Center, University of Texas"
217,"Dallas, TX, US","Kanye West at American Airlines Center (September 22, 2016)",32.790442,-96.810159,0.743511,2016-09-22,None,American Airlines Center
218,"Nashville, TN, US","Kanye West at Bridgestone Arena (September 24, 2016)",36.159949,-86.77857,0.74366,2016-09-24,None,Bridgestone Arena
219,"Columbus, OH, US","Kanye West at Value City Arena, Schottenstein Center (September 25, 2016)",40.0080079,-83.0249081,0.743704,2016-09-25,None,"Value City Arena, Schottenstein Center"
220,"Detroit, MI, US","Kanye West at Joe Louis Arena (September 28, 2016)",42.3251899,-83.051362,0.743928,2016-09-28,None,Joe Louis Arena
221,"University Park, PA, US","Kanye West at Bryce Jordan Center (September 30, 2016)",40.8035111,-77.8666435,0.744118,2016-09-30,None,Bryce Jordan Center
222,"Cleveland, OH, US","Kanye West at Quicken Loans Arena (October 1, 2016)",41.4967035,-81.6894825,0.744154,2016-10-01,None,Quicken Loans Arena
223,"Flushing, NY, US",The Meadows Music Festival 2016,40.75537,-73.84322,0.742714,2016-10-01,None,Citi Field
224,"Chicago, IL, US","Kanye West at United Center (October 7, 2016)",41.8812601,-87.674145,0.744489,2016-10-07,None,United Center
225,"Rosemont, IL, US","Kanye West at Allstate Arena (October 8, 2016)",42.0047854,-87.8878325,0.744493,2016-10-08,None,Allstate Arena
226,"St. Paul, MN, US","Kanye West at Xcel Energy Center (October 10, 2016)",44.9434383,-93.1001467,0.744577,2016-10-10,None,Xcel Energy Center
227,"Seattle, WA, US","Kanye West at KeyArena at Seattle Center (October 19, 2016)",47.6216358,-122.350699,0.744933,2016-10-19,None,KeyArena at Seattle Center
228,"Oakland, CA, US","Kanye West at Oracle Arena (October 22, 2016)",37.7515541,-122.2015715,0.74504,2016-10-22,None,Oracle Arena
229,"Oakland, CA, US","Kanye West at Oracle Arena (October 23, 2016)",37.7515541,-122.2015715,0.745039,2016-10-23,None,Oracle Arena
230,"Inglewood, CA, US","Kanye West at The Forum (October 25, 2016)",33.9582047,-118.3405316,0.745127,2016-10-25,None,The Forum
231,"Inglewood, CA, US","Kanye West at The Forum (October 26, 2016)",33.9582047,-118.3405316,0.745175,2016-10-26,None,The Forum
232,"Inglewood, CA, US","Kanye West at The Forum (October 27, 2016)",33.9582047,-118.3405316,0.745279,2016-10-27,None,The Forum
233,"Las Vegas, NV, US","Kanye West at T-Mobile Arena (October 29, 2016)",36.103518,-115.173592,0.745318,2016-10-29,None,T-Mobile Arena
234,"Inglewood, CA, US","Kanye West at The Forum (November 1, 2016)",33.9582047,-118.3405316,0.745456,2016-11-01,20:00:00,The Forum
235,"Inglewood, CA, US","Kanye West at The Forum (November 2, 2016)",33.9582047,-118.3405316,0.745579,2016-11-02,20:00:00,The Forum
236,"Inglewood, CA, US","Kanye West at The Forum (November 3, 2016)",33.9582047,-118.3405316,0.745638,2016-11-03,20:00:00,The Forum
237,"San Jose, CA, US","Kanye West at SAP Center at San Jose (November 17, 2016)",37.3325116,-121.9011855,0.746702,2016-11-17,21:00:00,SAP Center at San Jose
238,"Sacramento, CA, US","Kanye West at Golden 1 Center (November 19, 2016)",38.580335,-121.500384,0.746731,2016-11-19,21:00:00,Golden 1 Center
239,"Inglewood, CA, US","Kanye West at The Forum (November 20, 2016)",33.9582047,-118.3405316,0.746663,2016-11-20,20:00:00,The Forum
