Event Number,City,Event Name,Latitude,Longitude,Popularity,Start Date,Start Time,Venue
172,"Mansfield, MA, US","Radiohead with Stephen Malkmus & The Jicks at Xfinity Center (August 13, 2003)",41.9944318,-71.2106493,0.695389,2003-08-13,None,Xfinity Center
173,"Camden, NJ, US","Radiohead at BB&T Pavilion (August 18, 2003)",40.0177386,-75.0004321,0.613758,2003-08-18,None,BB&T Pavilion
174,"Columbia, MD, US","Radiohead with Stephen Malkmus & The Jicks at Merriweather Post Pavilion (August 20, 2003)",39.2087707,-76.8627794,0.695389,2003-08-20,None,Merriweather Post Pavilion
175,"Cuyahoga Falls, OH, US","Radiohead with Stephen Malkmus & The Jicks at Blossom Music Center (August 21, 2003)",41.1913469,-81.5607834,0.716702,2003-08-21,None,Blossom Music Center
176,"East Troy, WI, US","Radiohead with Stephen Malkmus & The Jicks at Alpine Valley Music Theatre (August 23, 2003)",42.8098138,-88.4258219,0.716702,2003-08-23,None,Alpine Valley Music Theatre
177,"Maryland Heights, MO, US","Radiohead with Stephen Malkmus & The Jicks at Verizon Wireless (August 24, 2003)",38.7456419,-90.469956,0.711631,2003-08-24,None,Verizon Wireless
178,"Morrison, CO, US","Radiohead with Stephen Malkmus & The Jicks at Red Rocks Amphitheatre (August 26, 2003)",39.6800052,-105.1972399,0.716702,2003-08-26,None,Red Rocks Amphitheatre
179,"West Valley City, UT, US","Radiohead with Stephen Malkmus & The Jicks at USANA Amphitheatre (August 28, 2003)",40.6577061,-112.0354199,0.603401,2003-08-28,None,USANA Amphitheatre
180,"Auburn, WA, US","Radiohead with Stephen Malkmus & The Jicks at White River Amphitheatre (August 31, 2003)",47.2374581,-122.1120309,0.602772,2003-08-31,None,White River Amphitheatre
181,"Mountain View, CA, US","Radiohead with Supergrass at Shoreline Amphitheatre (September 23, 2003)",37.4233243,-122.0780286,0.716702,2003-09-23,None,Shoreline Amphitheatre
182,"Los Angeles, CA, US","Radiohead with Supergrass at Hollywood Bowl (September 25, 2003)",34.113088,-118.339373,0.716702,2003-09-25,None,Hollywood Bowl
183,"Los Angeles, CA, US","Radiohead with Supergrass at Hollywood Bowl (September 26, 2003)",34.113088,-118.339373,0.716702,2003-09-26,None,Hollywood Bowl
184,"Chula Vista, CA, US","Radiohead with Supergrass at Mattress Firm Amphitheatre (September 28, 2003)",32.5882959,-117.0060564,0.599858,2003-09-28,None,Mattress Firm Amphitheatre
185,"Hollywood, CA, US","Radiohead at Capitol Records (September 29, 2003)",34.1032104,-118.326293,0.60239,2003-09-29,None,Capitol Records
186,"The Woodlands, TX, US","Radiohead with Supergrass at Cynthia Woods Mitchell Pavilion (October 1, 2003)",30.161593,-95.464029,0.716702,2003-10-01,None,Cynthia Woods Mitchell Pavilion
187,"New Orleans, LA, US","Radiohead with Supergrass at UNO Lakefront Arena (October 2, 2003)",30.0290138,-90.0522748,0.600771,2003-10-02,None,UNO Lakefront Arena
188,"West Palm Beach, FL, US","Radiohead with Supergrass at Coral Sky Amphitheatre at the South Florida Fairgrounds (October 4, 2003)",26.685477,-80.186736,0.599157,2003-10-04,None,Coral Sky Amphitheatre at the South Florida Fairgrounds
189,"Atlanta, GA, US","Radiohead with Supergrass at Cellairis Amphitheatre at Lakewood (October 6, 2003)",33.7042695,-84.396095,0.591741,2003-10-06,None,Cellairis Amphitheatre at Lakewood
190,"New York, NY, US","Radiohead with Low at Madison Square Garden (October 9, 2003)",40.74971,-73.99156,0.586416,2003-10-09,None,Madison Square Garden
191,"New York, NY, US","Radiohead with Low at Madison Square Garden (October 10, 2003)",40.74971,-73.99156,0.586416,2003-10-10,None,Madison Square Garden
192,"Brooklyn, NY, US","Radiohead with Sigur Rós at Howard Gilman Opera House, BAM (October 14, 2003)",40.6864624,-73.9777052,0.621645,2003-10-14,None,"Howard Gilman Opera House, BAM"
193,"New York, NY, US","Radiohead at Unknown venue (October 17, 2003)",40.7127837,-74.0059413,0.646074,2003-10-17,None,Unknown venue
194,"Indio, CA, US",Coachella 2004,33.682329,-116.2389215,0.614883,2004-05-01,None,Empire Polo Club
195,"San Diego, CA, US","Radiohead with Deerhoof at Embarcadero Marina Park South (February 26, 2006)",32.70572,-117.16334,0.587254,2006-02-26,None,Embarcadero Marina Park South
196,"Upper Darby, PA, US","Radiohead with Willy Mason at Tower Theatre (June 1, 2006)",39.9611539,-75.2589325,0.716702,2006-06-01,None,Tower Theatre
197,"Upper Darby, PA, US","Radiohead with Willy Mason at Tower Theatre (June 2, 2006)",39.9611539,-75.2589325,0.716702,2006-06-02,None,Tower Theatre
198,"Boston, MA, US","Radiohead with Willy Mason at Blue Hills Bank Pavilion (June 4, 2006)",42.3486041,-71.0360352,0.599377,2006-06-04,None,Blue Hills Bank Pavilion
199,"Boston, MA, US","Radiohead with Willy Mason at Blue Hills Bank Pavilion (June 5, 2006)",42.3486041,-71.0360352,0.599377,2006-06-05,None,Blue Hills Bank Pavilion
200,"New York, NY, US","Radiohead with The Black Keys at Madison Square Garden (June 13, 2006)",40.7497096,-73.991556,0.587626,2006-06-13,None,Madison Square Garden
201,"New York, NY, US","Radiohead with The Black Keys at Theater at Madison Square Garden (June 14, 2006)",40.7497096,-73.991556,0.650787,2006-06-14,None,Theater at Madison Square Garden
202,"Manchester, TN, US",Bonnaroo Music & Arts Festival 2006,35.4781146,-86.0464234,0.588278,2006-06-16,None,Great Stage Park
203,"Chicago, IL, US","Radiohead with The Black Keys at Auditorium Theatre, Roosevelt University (June 19, 2006)",41.8753489,-87.6253223,0.716702,2006-06-19,None,"Auditorium Theatre, Roosevelt University"
204,"Chicago, IL, US","Radiohead with The Black Keys at Auditorium Theatre, Roosevelt University (June 20, 2006)",41.8753489,-87.6253223,0.716702,2006-06-20,None,"Auditorium Theatre, Roosevelt University"
205,"Berkeley, CA, US","Radiohead with Deerhoof at Greek Theatre (June 23, 2006)",37.87407,-122.25554,0.587254,2006-06-23,None,Greek Theatre
206,"Berkeley, CA, US","Radiohead with Deerhoof at Greek Theatre (June 24, 2006)",37.87407,-122.25554,0.587254,2006-06-24,None,Greek Theatre
207,"Los Angeles, CA, US","Radiohead with Deerhoof at Greek Theatre (June 29, 2006)",34.11805,-118.29383,0.587254,2006-06-29,None,Greek Theatre
208,"Los Angeles, CA, US","Radiohead with Deerhoof at Greek Theatre (June 30, 2006)",34.11805,-118.29383,0.587254,2006-06-30,None,Greek Theatre
209,"West Palm Beach, FL, US","Radiohead with Liars and Grizzly Bear at Coral Sky Amphitheatre at the South Florida Fairgrounds (May 5, 2008)",26.685477,-80.186736,0.599157,2008-05-05,19:30:00,Coral Sky Amphitheatre at the South Florida Fairgrounds
210,"Tampa, FL, US","Radiohead with Liars at Midflorida Credit Union Amphitheatre (May 6, 2008)",27.9896043,-82.3588746,0.678443,2008-05-06,19:30:00,Midflorida Credit Union Amphitheatre
211,"Atlanta, GA, US","Radiohead with Liars at Cellairis Amphitheatre at Lakewood (May 8, 2008)",33.7042695,-84.396095,0.591741,2008-05-08,16:30:00,Cellairis Amphitheatre at Lakewood
212,"Charlotte, NC, US","Radiohead with Liars at Verizon Wireless Amphitheatre (May 9, 2008)",35.327362,-80.7106699,0.678443,2008-05-09,16:30:00,Verizon Wireless Amphitheatre
213,"Bristow, VA, US","Radiohead with Liars at Jiffy Lube Live (May 11, 2008)",38.786011,-77.587845,0.678443,2008-05-11,16:30:00,Jiffy Lube Live
214,"Maryland Heights, MO, US","Radiohead with Liars at Verizon Wireless (May 14, 2008)",38.7456419,-90.469956,0.678443,2008-05-14,19:00:00,Verizon Wireless
215,"The Woodlands, TX, US","Radiohead with Liars at Cynthia Woods Mitchell Pavilion (May 17, 2008)",30.161593,-95.464029,0.678443,2008-05-17,19:30:00,Cynthia Woods Mitchell Pavilion
216,"Dallas, TX, US","Radiohead with Liars at Gexa Energy Pavilion (May 18, 2008)",32.7740979,-96.7568521,0.678443,2008-05-18,19:30:00,Gexa Energy Pavilion
217,"Chicago, IL, US",Lollapalooza 2008,41.87811,-87.6298,0.742714,2008-08-01,23:59:20,Unknown venue
218,"Noblesville, IN, US","Radiohead with Grizzly Bear at Verizon Wireless Music Center (August 3, 2008)",40.0049812,-85.9309888,0.678443,2008-08-03,19:30:00,Verizon Wireless Music Center
219,"Cuyahoga Falls, OH, US","Radiohead with Grizzly Bear at Blossom Music Center (August 4, 2008)",41.1913469,-81.5607834,0.678443,2008-08-04,19:30:00,Blossom Music Center
220,"Jersey City, NJ, US","Radiohead at Liberty State Park (August 9, 2008)",40.7008528,-74.0887576,0.602502,2008-08-09,None,Liberty State Park
221,"Camden, NJ, US","Radiohead with Grizzly Bear at BB&T Pavilion (August 12, 2008)",40.0177386,-75.0004321,0.613758,2008-08-12,19:30:00,BB&T Pavilion
222,"Mansfield, MA, US","Radiohead with Grizzly Bear at Xfinity Center (August 13, 2008)",41.9944318,-71.2106493,0.678443,2008-08-13,23:59:20,Xfinity Center
223,"Philadelphia, PA, US","Radiohead at Comcast Center (August 13, 2008)",39.954129,-75.168478,0.716702,2008-08-13,None,Comcast Center
224,"Auburn, WA, US","Radiohead with Liars at White River Amphitheatre (August 20, 2008)",47.2374581,-122.1120309,0.602772,2008-08-20,19:30:00,White River Amphitheatre
225,"San Francisco, CA, US",Outside Lands Music & Arts Festival 2008,37.7822891,-122.463708,0.587857,2008-08-22,23:59:00,Golden Gate Park
226,"Los Angeles, CA, US","Radiohead with Liars at Hollywood Bowl (August 24, 2008)",34.113088,-118.339373,0.678443,2008-08-24,19:00:00,Hollywood Bowl
227,"Los Angeles, CA, US","Radiohead with Liars at Hollywood Bowl (August 25, 2008)",34.113088,-118.339373,0.678443,2008-08-25,19:30:00,Hollywood Bowl
228,"Chula Vista, CA, US","Radiohead with Liars at Mattress Firm Amphitheatre (August 27, 2008)",32.5882959,-117.0060564,0.599858,2008-08-27,19:30:00,Mattress Firm Amphitheatre
229,"Santa Barbara, CA, US","Radiohead with Liars at Santa Barbara Bowl (August 28, 2008)",34.4351001,-119.6935747,0.678443,2008-08-28,18:30:00,Santa Barbara Bowl
230,"New York, NY, US","U2 NATION with No Code and Radiohead at Sullivan Hall (February 6, 2009)",40.7293643,-73.9999731,0.678443,2009-02-06,19:30:00,Sullivan Hall
231,"Hollywood, CA, US","Radiohead at Fonda Theatre (January 24, 2010)",34.1012695,-118.3232478,0.602373,2010-01-24,19:00:00,Fonda Theatre
232,"Fridley, MN, US","Radiohead at G.B. Leighton's Pickle Park (July 15, 2011)",45.1107416,-93.2655128,0.64579,2011-07-15,None,G.B. Leighton's Pickle Park
233,"New York, NY, US","Radiohead with Four Tet and Rocketnumbernine at Roseland Ballroom (September 28, 2011)",40.7631247,-73.9842025,0.716702,2011-09-28,None,Roseland Ballroom
234,"New York, NY, US","Radiohead with Four Tet and Rocketnumbernine at Roseland Ballroom (September 29, 2011)",40.7631247,-73.9842025,0.716702,2011-09-29,None,Roseland Ballroom
235,"Los Angeles, CA, US","Radiohead at Downtown Independent Theater (February 1, 2012)",34.050286,-118.245687,0.678443,2012-02-01,19:30:00,Downtown Independent Theater
236,"Brooklyn, NY, US","Dan Neustadt, Radiohead, and Jacques Labouchere at Knitting Factory Brooklyn Front Bar (February 6, 2012)",40.714173,-73.9556651,0.601962,2012-02-06,21:00:00,Knitting Factory Brooklyn Front Bar
237,"Miami, FL, US","Radiohead with Other Lives at AmericanAirlines Arena (February 27, 2012)",25.781232,-80.187805,0.609256,2012-02-27,None,AmericanAirlines Arena
238,"Tampa, FL, US","Radiohead with Other Lives at Amalie Arena (February 29, 2012)",27.9425879,-82.4519634,0.64579,2012-02-29,None,Amalie Arena
239,"Atlanta, GA, US","Radiohead with Other Lives at Philips Arena (March 1, 2012)",33.7570952,-84.3971653,0.716702,2012-03-01,None,Philips Arena
240,"Houston, TX, US","Radiohead with Other Lives at Toyota Center (March 3, 2012)",29.7519787,-95.3621823,0.716702,2012-03-03,None,Toyota Center
241,"Dallas, TX, US","Radiohead with Other Lives at American Airlines Center (March 5, 2012)",32.790442,-96.810159,0.716702,2012-03-05,None,American Airlines Center
242,"Austin, TX, US","Radiohead at Austin City Limits Live at The Moody Theater (March 6, 2012)",30.2653712,-97.7472955,0.675845,2012-03-06,None,Austin City Limits Live at The Moody Theater
243,"Austin, TX, US","Radiohead with Other Lives at Frank Erwin Center, University of Texas (March 7, 2012)",30.276391,-97.732422,0.716702,2012-03-07,None,"Frank Erwin Center, University of Texas"
244,"St Louis, MO, US","Radiohead with Other Lives at Scottrade Center (March 9, 2012)",38.626175,-90.202131,0.716702,2012-03-09,None,Scottrade Center
245,"Kansas City, MO, US","Radiohead with Other Lives at Sprint Center (March 11, 2012)",39.0971547,-94.5810277,0.716702,2012-03-11,None,Sprint Center
246,"Broomfield, CO, US","Radiohead with Other Lives at 1stBANK Center (March 13, 2012)",39.904696,-105.085281,0.716702,2012-03-13,None,1stBANK Center
247,"Glendale, AZ, US","Radiohead with Other Lives at Gila River Arena (March 15, 2012)",33.5314673,-112.2609115,0.639437,2012-03-15,None,Gila River Arena
248,"Phoenix, AZ, US","Radiohead at Joe's Grotto (March 15, 2012)",33.6123075,-112.0124654,0.678443,2012-03-15,21:00:00,Joe's Grotto
249,"Seattle, WA, US","Radiohead with Other Lives at KeyArena at Seattle Center (April 9, 2012)",47.6216358,-122.350699,0.609256,2012-04-09,None,KeyArena at Seattle Center
250,"San Jose, CA, US","Radiohead with Other Lives at SAP Center at San Jose (April 11, 2012)",37.3325116,-121.9011855,0.609256,2012-04-11,None,SAP Center at San Jose
251,"Santa Barbara, CA, US","Radiohead with Other Lives at Santa Barbara Bowl (April 12, 2012)",34.4351001,-119.6935747,0.716702,2012-04-12,None,Santa Barbara Bowl
252,"Indio, CA, US",Coachella 2012,33.68233,-116.23892,0.638815,2012-04-13,10:00:00,Empire Polo Club
253,"Indio, CA, US",Coachella 2012,33.68233,-116.23892,0.638815,2012-04-20,13:10:00,Empire Polo Club
254,"Mansfield, MA, US","Radiohead with Caribou at Xfinity Center (May 29, 2012)",41.9944318,-71.2106493,0.647312,2012-05-29,None,Xfinity Center
255,"Newark, NJ, US","Radiohead with Caribou at Prudential Center (May 31, 2012)",40.733747,-74.170268,0.647312,2012-05-31,18:30:00,Prudential Center
256,"Newark, NJ, US","Radiohead with Caribou at Prudential Center (June 1, 2012)",40.733747,-74.170268,0.647312,2012-06-01,None,Prudential Center
257,"Washington, DC, US","Radiohead with Caribou at Verizon Center (June 3, 2012)",38.8975641,-77.0210577,0.647312,2012-06-03,None,Verizon Center
258,"Cincinnati, OH, US","Radiohead with Caribou at Riverbend Music Center (June 5, 2012)",39.052082,-84.416862,0.647312,2012-06-05,17:30:00,Riverbend Music Center
259,"Cuyahoga Falls, OH, US","Radiohead with Caribou at Blossom Music Center (June 6, 2012)",41.1913469,-81.5607834,0.647312,2012-06-06,None,Blossom Music Center
260,"Manchester, TN, US",Bonnaroo Music & Arts Festival 2012,35.47811,-86.04642,0.704117,2012-06-10,23:59:20,Great Stage Park
261,"Tinley Park, IL, US","Radiohead with Caribou at Hollywood Casino Amphitheatre (June 10, 2012)",41.5426102,-87.7711529,0.602719,2012-06-10,17:30:00,Hollywood Casino Amphitheatre
262,"Chicago, IL, US","Radiohead at Cobra Lounge (June 10, 2012)",41.8862415,-87.6668109,0.678443,2012-06-10,18:00:00,Cobra Lounge
263,"Auburn Hills, MI, US","Radiohead with Caribou at The Palace of Auburn Hills (June 11, 2012)",42.696511,-83.2437214,0.647312,2012-06-11,18:00:00,The Palace of Auburn Hills
264,"Camden, NJ, US","Radiohead with Caribou at BB&T Pavilion (June 13, 2012)",40.0177386,-75.0004321,0.613758,2012-06-13,18:30:00,BB&T Pavilion
265,"New York, NY, US","Radiohead at Madison Square Garden (July 26, 2016)",40.7497096,-73.991556,0.587626,2016-07-26,None,Madison Square Garden
266,"New York, NY, US","Radiohead with Dawn of Midi at Madison Square Garden (July 27, 2016)",40.7497096,-73.991556,0.587626,2016-07-27,None,Madison Square Garden
267,"Chicago, IL, US",Lollapalooza 2016,41.88279,-87.61892,0.704151,2016-07-28,20:00:00,Grant Park
268,"Los Angeles, CA, US","Radiohead with Shabazz Palaces at Shrine Auditorium (August 4, 2016)",34.0225788,-118.2813035,0.603048,2016-08-04,None,Shrine Auditorium
269,"San Francisco, CA, US",Outside Lands Music & Arts Festival 2016,37.78229,-122.46371,0.586416,2016-08-05,None,Golden Gate Park
270,"Los Angeles, CA, US","Radiohead with Shabazz Palaces at Shrine Auditorium (August 8, 2016)",34.0225788,-118.2813035,0.603025,2016-08-08,None,Shrine Auditorium
271,"Austin, TX, US",Austin City Limits Music Festival 2016,30.2679,-97.77218,0.586458,2016-09-30,None,Zilker Park
272,"Austin, TX, US","Radiohead at Live Love Paddle (September 30, 2016)",30.2456422,-97.7306476,0.603662,2016-09-30,18:30:00,Live Love Paddle
273,"Austin, TX, US",Austin City Limits Music Festival 2016,30.2679,-97.77218,0.586458,2016-10-07,None,Zilker Park
274,"Austin, TX, US","Radiohead at Live Love Paddle (October 7, 2016)",30.2456422,-97.7306476,0.603565,2016-10-07,18:30:00,Live Love Paddle
275,"Miami, FL, US","Radiohead at AmericanAirlines Arena (March 30, 2017)",25.781232,-80.187805,0.599285,2017-03-30,None,AmericanAirlines Arena
276,"Atlanta, GA, US","Radiohead at Philips Arena (April 1, 2017)",33.7570952,-84.3971653,0.599276,2017-04-01,None,Philips Arena
277,"New Orleans, LA, US","Radiohead at Smoothie King Center (April 3, 2017)",29.948996,-90.0798292,0.599186,2017-04-03,None,Smoothie King Center
278,"Kansas City, MO, US","Radiohead at Sprint Center (April 5, 2017)",39.0971547,-94.5810277,0.599164,2017-04-05,None,Sprint Center
279,"Seattle, WA, US","Radiohead at KeyArena at Seattle Center (April 8, 2017)",47.6216358,-122.350699,0.599122,2017-04-08,None,KeyArena at Seattle Center
280,"Portland, OR, US","Radiohead at The Moda Center (April 9, 2017)",45.5318596,-122.6668196,0.599086,2017-04-09,None,The Moda Center
281,"Santa Barbara, CA, US","Radiohead at Santa Barbara Bowl (April 11, 2017)",34.4351001,-119.6935747,0.599057,2017-04-11,None,Santa Barbara Bowl
282,"Indio, CA, US",Coachella 2017,33.68233,-116.23892,0.616791,2017-04-14,None,Empire Polo Club
283,"Berkeley, CA, US","Radiohead at Greek Theatre (April 17, 2017)",37.8740742,-122.2555418,0.599093,2017-04-17,None,Greek Theatre
284,"Berkeley, CA, US","Radiohead at Greek Theatre (April 18, 2017)",37.8740742,-122.2555418,0.599367,2017-04-18,None,Greek Theatre
285,"Indio, CA, US",Coachella 2017,33.68233,-116.23892,0.616791,2017-04-21,None,Empire Polo Club
286,"Chicago, IL, US","Radiohead with Junun at United Center (July 6, 2018)",41.8812601,-87.674145,0.587687,2018-07-06,19:30:00,United Center
287,"Chicago, IL, US","Radiohead at United Center (July 6, 2018)",41.8812601,-87.674145,0.587687,2018-07-06,17:30:00,United Center
288,"Chicago, IL, US","Radiohead with Junun at United Center (July 7, 2018)",41.8812601,-87.674145,0.587674,2018-07-07,19:30:00,United Center
289,"New York, NY, US","Radiohead at Madison Square Garden (July 10, 2018)",40.7497096,-73.991556,0.587626,2018-07-10,19:30:00,Madison Square Garden
290,"New York, NY, US","Radiohead at Madison Square Garden (July 11, 2018)",40.7497096,-73.991556,0.587626,2018-07-11,19:30:00,Madison Square Garden
291,"New York, NY, US","Radiohead at Madison Square Garden (July 13, 2018)",40.7497096,-73.991556,0.587626,2018-07-13,19:30:00,Madison Square Garden
292,"New York, NY, US","Radiohead at Madison Square Garden (July 14, 2018)",40.7497096,-73.991556,0.587602,2018-07-14,19:30:00,Madison Square Garden
293,"Detroit, MI, US","Radiohead at Little Caesars Arena (July 22, 2018)",42.34195,-83.05469,0.587527,2018-07-22,19:30:00,Little Caesars Arena
294,"Columbus, OH, US","Radiohead at Value City Arena, Schottenstein Center (July 23, 2018)",40.00801,-83.02491,0.58752,2018-07-23,19:30:00,"Value City Arena, Schottenstein Center"
295,"Cincinnati, OH, US","Radiohead at US Bank Arena (July 25, 2018)",39.09793,-84.50409,0.587454,2018-07-25,19:30:00,US Bank Arena
296,"Pittsburgh, PA, US","Radiohead at PPG Paints Arena (July 26, 2018)",40.43959,-79.98894,0.587421,2018-07-26,19:30:00,PPG Paints Arena
297,"Boston, MA, US","Radiohead at TD Garden (July 28, 2018)",42.36619,-71.06215,0.587385,2018-07-28,19:30:00,TD Garden
298,"Boston, MA, US","Radiohead at TD Garden (July 29, 2018)",42.36619,-71.06215,0.587375,2018-07-29,19:30:00,TD Garden
299,"Philadelphia, PA, US","Radiohead at Wells Fargo Center (July 31, 2018)",39.90427,-75.17133,0.587334,2018-07-31,None,Wells Fargo Center
300,"Philadelphia, PA, US","Radiohead at Wells Fargo Center (August 1, 2018)",39.90427,-75.17133,0.58726,2018-08-01,None,Wells Fargo Center
